BAD,LOAN,MORTDUE,VALUE,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC
0,11800.0,44944.0,57132.0,,0.0,0.0,74.15604508,0.0,14.0,42.81224294
0,11800.0,57760.0,65535.0,11.0,0.0,0.0,108.46940049999999,1.0,18.0,32.78348357
0,11800.0,65062.0,78004.0,12.0,0.0,0.0,251.14419569999998,0.0,31.0,43.37237282
0,11800.0,67336.0,82218.0,12.0,0.0,0.0,255.3135348,3.0,36.0,40.87842824
0,11800.0,86785.0,125552.0,11.0,0.0,0.0,148.1764924,1.0,22.0,37.88444933
0,11800.0,116742.0,137385.0,15.0,,1.0,170.5400351,1.0,33.0,30.78500359
0,6930.8587370000005,32402.439739999998,51984.0,,0.0,0.0,82.52779435,0.0,14.0,40.88273326
0,11800.0,32257.0,49393.34397,23.0,0.0,0.0,231.5999445,0.0,29.0,25.70127642
0,11800.0,,51246.0,11.0,0.0,0.0,305.5667157,2.0,13.0,32.50005907
0,10928.77217,65012.0,91614.0,26.0,0.0,0.0,171.8895469,2.0,13.0,42.48851705
0,11800.0,53596.0,24413.19091,5.0,,,126.7877807,,24.0,41.04775488
0,11800.0,98877.0,110250.0,18.0,0.0,2.0,195.8629168,1.0,16.0,36.87169942
0,11800.0,112146.0,140781.0,14.0,,0.0,170.7005075,0.0,32.0,29.9424924
0,11900.0,44600.0,63800.0,9.0,0.0,0.0,243.5,0.0,18.0,
1,11900.0,54867.0,79000.0,1.0,0.0,0.0,182.6,2.0,23.0,
0,11900.0,44142.0,35148.489069999996,22.0,0.0,0.0,123.4711472,0.0,22.0,37.154902299999996
0,11900.0,56443.0,86913.0,12.0,0.0,0.0,119.8594097,0.0,24.0,38.86165697
0,11900.0,85486.0,105275.4939,11.0,0.0,1.0,175.5425655,0.0,28.0,33.67090818
1,11900.0,108763.0,128780.0,8.0,0.0,0.0,60.377932900000005,3.0,21.0,49.41811438
0,11900.0,56792.0,64130.0,13.0,0.0,0.0,118.6125902,1.0,18.0,32.6657463
0,11900.0,,39433.0,,,1.0,81.39482961,0.0,9.0,35.50366426
0,11900.0,71000.0,24089.67409,20.0,0.0,0.0,238.4666667,11.0,24.0,
0,11900.0,85179.0,122788.0,10.0,,,,,,39.43073063
0,10624.9159,41009.0,68211.0,23.0,0.0,0.0,234.9296174,0.0,28.0,28.3910393
0,11900.0,22231.32546,80963.0,21.0,0.0,0.0,239.45711769999997,0.0,10.0,24.53499719
0,11900.0,117550.0,144178.0,15.0,,1.0,170.94583280000003,1.0,32.0,29.09998121
1,11900.0,58104.0,77870.0,7.0,0.0,0.0,69.43333333,1.0,19.0,
1,11900.0,52814.0,72000.0,12.0,0.0,0.0,123.6,0.0,20.0,
0,11900.0,34222.0,59948.0,24.0,0.0,0.0,228.0753508,1.0,29.0,25.72883738
0,11900.0,26601.0,52544.0,0.0,0.0,0.0,240.6943608,0.0,11.0,40.77567715
0,11900.0,81849.0,105403.0,5.0,0.0,1.0,82.63950538,1.0,34.0,36.50598321
1,11900.0,29822.0,48574.0,13.0,0.0,0.0,132.4016914,0.0,4.0,36.61115697
0,11900.0,201264.0,227295.0,10.0,0.0,0.0,239.74336630000002,0.0,22.0,33.77633696
0,11900.0,97506.0,110902.0,16.87390279,0.0,1.0,196.568128,2.0,15.0,37.99899138
0,11900.0,89595.0,107895.0,9.0,0.0,0.0,250.4682419,0.0,24.0,30.30538811
1,11900.0,63833.0,,3.0,,,,,,40.93276678
0,11900.0,78959.0,69199.46652999999,1.0,0.0,0.0,79.08139722,1.0,23.0,40.02421108
0,8538.118709999999,83877.0,208924.0,15.0,0.0,0.0,12.75204694,,7.0,18.24972192
0,11900.0,114329.0,143915.0,15.0,,1.0,185.57266830000003,0.0,32.0,28.97773866
0,11900.0,64737.98395,105454.0,6.0,0.0,0.0,92.13682104,1.0,33.0,37.52575103
0,11900.0,61094.0,74842.0,8.162627123,0.0,0.0,250.19983440000001,0.0,26.0,29.73487407
0,12000.0,84172.0,123415.0,9.0,0.0,0.0,139.0184494,1.0,21.0,38.58266988
0,12000.0,2094.1179899999997,126479.0,8.0,,,,,,38.92831569
0,12000.0,63019.0,74204.0,6.0,0.0,0.0,98.59173833,2.0,14.0,24.49043836
0,12000.0,41182.0,59947.0,15.78147608,0.0,0.0,118.17993919999999,0.0,22.0,37.13106416
0,12000.0,57371.0,69076.0,10.0,1.0,0.0,83.25197204,1.0,19.0,29.63210826
0,12000.0,76799.0,83864.0,8.0,0.0,0.0,102.20427430000001,0.0,22.0,27.17193008
0,12000.0,35028.0,55079.0,23.0,0.0,1.0,108.6339686,0.0,23.0,40.79745755
0,12000.0,30777.0,43157.0,8.0,,0.0,151.699431,7.0,28.0,38.17774295
0,12000.0,7804.0,65395.0,8.0,2.0,0.0,347.1233258,0.0,21.0,16.81630749
0,12000.0,38130.0,68707.0,23.0,0.0,0.0,234.88798050000003,1.0,29.0,26.3012369
0,12000.0,1273.0384179999999,53079.0,23.0,0.0,0.0,259.5550444,0.0,20.0,29.39747822
1,12000.0,50581.0,70171.0,,0.0,2.0,206.31923380000003,1.0,12.0,29.84313667
0,12000.0,69796.0,93757.0,16.0,0.0,1.0,91.43267591,0.0,8.0,24.45938368
0,12000.0,102109.0,121229.0,2.0,0.0,0.0,104.4825912,0.0,25.0,34.76728889
0,12000.0,79844.0,98139.0,8.0,0.0,0.0,156.9547583,0.0,34.0,31.70012432
1,12000.0,76345.0,28268.37178,8.0,0.0,0.0,91.97034976,1.0,19.0,50.17306503
0,12000.0,35721.0,52938.0,23.0,0.0,1.0,125.928071,0.0,22.0,38.62702499
0,12000.0,72786.0,84595.0,4.0,2.0,2.0,198.7693251,3.0,30.0,38.09020903
1,12000.0,42000.0,60000.0,4.0,1.0,2.0,145.5333333,0.0,23.0,
1,12000.0,69000.0,92900.0,2.0,0.0,0.0,115.9,0.0,15.0,
1,12000.0,74427.0,96270.0,18.0,0.0,1.0,169.7333333,2.0,40.0,
1,12000.0,,,3.0,0.0,2.0,213.66666669999998,1.0,15.0,
0,3325.8789699999998,43000.0,64000.0,1.0,0.0,0.0,262.96666669999996,0.0,21.0,
0,7307.629581,96000.0,135000.0,14.0,0.0,0.0,126.8,5.0,22.0,
0,8081.626898,46000.0,60200.0,4.0,0.0,0.0,176.5,0.0,14.0,
0,12000.0,87000.0,101200.0,13.0,,2.0,151.1333333,1.0,18.0,
0,12000.0,98000.0,123385.0,10.0,0.0,0.0,170.43333330000002,3.0,32.0,
0,12000.0,76187.0,93100.0,0.17990738399999998,0.0,0.0,144.06666669999998,0.0,23.0,
0,12000.0,73000.0,94900.0,9.0,3.0,0.0,189.7,1.0,30.0,
0,12000.0,150000.0,175065.0,7.0,,1.0,206.66666669999998,4.0,26.0,
0,12000.0,29600.0,61250.0,7.5,0.0,0.0,264.8,1.0,16.0,
0,12000.0,,63000.0,0.0,0.0,0.0,,0.0,0.0,
0,6631.488554,94000.0,112125.0,2.0,0.0,0.0,143.0333333,1.0,22.0,
0,12000.0,72000.0,103906.1484,6.0,0.0,0.0,78.06666667,2.0,14.0,
0,12000.0,42482.0,67800.0,19.0,0.0,0.0,199.9,0.0,16.0,
0,12000.0,43417.50926,80000.0,0.3,0.0,0.0,124.76666670000002,4.0,11.0,
0,12000.0,88000.0,9626.584219,3.0,0.0,3.0,153.5,0.0,26.0,
0,12000.0,44000.0,59500.0,3.7,0.0,0.0,172.5,0.0,14.0,
0,12000.0,81000.0,105250.0,9.0,0.0,0.0,200.9,2.0,37.0,
0,12000.0,36346.0,54000.0,,0.0,0.0,114.66666670000001,2.0,19.0,
0,10240.071820000001,81000.0,99000.0,11.79172101,0.0,0.0,136.0,4.0,24.0,
0,12000.0,64000.0,80000.0,2.0,0.0,0.0,239.5333333,3.0,26.0,
1,12000.0,,87000.0,13.0,,,,,,
0,12000.0,85039.0,111100.0,0.2,1.0,2.0,144.06666669999998,1.0,34.0,
0,12000.0,87000.0,113850.0,11.0,0.0,0.0,216.1333333,0.0,12.0,
1,12000.0,,,19.0,0.0,8.0,195.83333330000002,0.0,13.0,
1,12000.0,75373.0,102602.0,6.0,2.0,0.0,99.36666667,0.0,21.0,
1,12000.0,36000.0,571.3474160000001,0.1,0.0,0.0,247.5,1.0,10.0,
1,12000.0,72717.32598,132800.0,10.0,0.0,0.0,95.73333333,0.0,25.0,
1,12000.0,28298.0,72000.0,8.0,,,105.5,2.0,22.0,
1,12000.0,118000.0,139350.0,2.0,0.0,0.0,153.16666669999998,2.0,17.0,
1,12000.0,87917.0,,12.9,0.0,1.0,71.0,0.0,12.0,
1,12000.0,58730.0,57501.2445,10.0,,4.0,123.1,3.0,25.0,
1,16.08268731,59099.0,76569.50989,10.0,0.0,2.0,219.1333333,0.0,33.0,
1,12000.0,15231.0,42845.01,6.5,0.0,1.0,65.96666667,2.0,18.0,
1,12000.0,48786.0,89800.0,29.9,0.0,5.0,220.1333333,1.0,16.0,
1,12000.0,74265.0,91000.0,7.0,1.0,0.0,137.0,0.0,3.0,
1,12000.0,42000.0,58000.0,5.0,0.0,1.0,113.63333329999999,1.0,18.0,
0,12000.0,76674.0,97936.0,5.0,0.0,0.0,147.91420269999998,2.0,27.0,41.22576316
1,12000.0,54257.0,82764.0,14.0,1.0,1.0,188.33742180000002,2.0,31.0,38.94275964
0,12000.0,36072.0,62960.0,8.0,0.0,0.0,288.5298732,0.0,16.0,22.42300246
0,12000.0,97650.0,115931.0,11.0,0.0,0.0,199.82804199999998,1.0,17.0,34.38794397
0,12000.0,,67446.0,,0.0,0.0,356.93333039999993,0.0,7.0,37.93444341
0,12000.0,20842.75261,114224.0,8.0,0.0,0.0,203.468979,1.0,36.0,41.57297152
0,6625.230669,84191.0,100654.0,0.0,0.0,0.0,79.67788538,1.0,20.0,33.77330326
0,12000.0,4194.833549,75959.0,14.0,1.0,0.0,253.61692799999997,1.0,31.0,43.15970058
1,12000.0,,33879.0,,1.0,0.0,121.37953590000002,0.0,4.0,39.69469137
1,12000.0,48189.0,53969.0,5.0,0.0,0.0,276.38174269999996,0.0,18.0,65.49524315
0,12000.0,98428.0,114820.0,16.0,0.0,1.0,188.1482082,2.0,15.0,36.73772129
0,12100.0,56335.0,6853.570104,17.0,0.0,0.0,206.2470947,0.0,17.0,35.12787435
0,12100.0,48622.0,83158.0,4.0,0.0,2.0,191.56929159999999,0.0,12.0,29.20449956
0,12100.0,56796.511320000005,65176.425339999994,0.058463377000000004,0.0,1.0,234.65854469999996,1.0,16.0,37.63925293
1,12100.0,186062.0,227171.0,0.0,0.0,0.0,67.78084803,,4.0,26.990533000000003
1,12100.0,10647.20377,82386.0,7.0,0.0,0.0,262.3942543,0.0,14.0,18.43047238
0,12100.0,96439.0,126328.0,3.0,0.0,3.0,156.3191309,0.0,26.0,39.27931325
0,12100.0,44484.0,31034.57005,3.0,0.0,0.0,263.0447041,0.0,20.0,28.80398255
1,12100.0,29097.0,72647.0,8.0,,,109.51487949999999,1.0,22.0,45.30476057
0,12100.0,63550.20125,102400.0,11.0,,2.0,159.874518,0.0,17.0,33.4537285
0,4963.8344799999995,50100.0,66410.0,3.0,0.0,0.0,176.0098643,0.0,14.0,28.54860369
0,12100.0,68941.0,75029.0,14.0,0.0,0.0,254.18965550000001,0.0,31.0,43.89784955
0,7989.168876999999,33841.85721,65565.0,4.0,0.0,0.0,166.2317086,0.0,13.0,26.64432479
0,12100.0,50973.0,74183.0,5.320129768999999,,,122.6918271,,24.0,41.12808531
1,12100.0,22000.0,38750.0,0.8,0.0,0.0,167.4,1.0,17.0,
0,12100.0,12000.0,33938.0,9.0,0.0,0.0,118.76666670000002,0.0,11.0,
0,12100.0,31400.0,48000.0,3.773265807,1.0,0.0,107.53333329999998,2.0,16.0,
1,12100.0,67000.0,79100.0,5.0,0.0,0.0,155.2,1.0,32.0,
0,12100.0,67927.0,94126.0,2.0,0.0,0.0,35.53887812,2.0,3.0,38.84759708
0,12100.0,,72731.0,0.0,0.0,0.0,,0.0,0.0,0.720295007
0,7503.508412,74594.0,90555.0,4.0,0.0,0.0,123.7766246,2.0,27.0,41.63484731
0,12100.0,65043.00411,98881.0,6.0,0.0,0.0,102.2257045,1.0,26.0,25.78278709
0,12100.0,61868.0,66874.0,30.0,0.0,3.0,170.4386392,0.0,23.0,37.915021
0,12100.0,46152.0,72773.0,0.0,0.0,0.0,270.4899801,0.0,20.0,29.49511599
0,12100.0,97185.0,113004.0,13.0,0.0,0.0,202.62253130000002,2.0,15.0,37.71664611
0,12100.0,105104.0,144712.0,13.0,0.0,0.0,129.5188081,5.0,22.0,37.41377466
0,12100.0,71060.0,79744.0,3.0,,,179.86634890000002,,35.0,29.89415099
0,12100.0,85121.0,113744.0,0.0,0.0,2.0,139.4853397,0.0,34.0,33.94343772
1,12100.0,28193.0,34705.0,0.0,,,,,,37.6180269
0,12100.0,18728.0,34443.0,9.0,0.0,0.0,117.64828290000001,0.0,10.0,21.58983638
0,7406.748564,55147.0,72553.0,0.0,0.0,0.0,229.40617540000002,0.0,10.0,35.86772963
0,12100.0,48149.0,74539.0,17.0,0.0,0.0,200.03256159999998,0.0,15.0,23.13097189
0,12200.0,61929.0,83102.0,14.0,0.0,0.0,238.52492740000002,1.0,32.0,44.44967097
0,6673.7685710000005,110088.0,137794.0,3.0,0.0,0.0,251.1518919,1.0,46.0,33.51711722
0,12200.0,27403.237289999997,72971.0,2.0,0.0,0.0,166.8994602,1.0,16.0,34.70964393
0,12200.0,67474.0,88473.0,2.0,0.0,0.0,234.77599669999998,3.0,26.0,29.09729879
0,12200.0,136866.0,162906.0,4.0,0.0,0.0,427.9235915,0.0,43.0,30.1821229
0,12200.0,80336.0,102618.0,2.0,0.0,0.0,79.73026062,2.0,19.0,34.40548234
1,12200.0,97000.0,109800.0,5.0,0.0,0.0,152.1333333,3.0,33.0,
0,12200.0,91000.0,114053.0,11.0,0.0,0.0,173.5,0.0,27.0,
0,12200.0,205294.2848,232176.0,10.0,0.0,1.0,237.31576969999998,0.0,22.0,30.68943921
0,12200.0,35162.619810000004,64736.0,9.0,0.0,0.0,249.6737711,0.0,18.0,31.63530262
0,12200.0,49780.51993,81760.0,0.0,0.0,0.0,219.7852728,3.0,26.0,30.27700538
0,12200.0,199232.0,229929.0,11.0,0.0,0.0,223.43811680000002,0.0,21.0,31.3702723
0,12200.0,82904.0,125057.0,8.0,0.0,0.0,131.6590526,1.0,21.0,37.27313999
0,12200.0,61302.0,90873.0,2.0,0.0,0.0,35.97354161,1.0,4.0,39.97361316
0,12200.0,27118.0,87982.0,19.0,0.0,0.0,232.2369961,0.0,11.0,25.2354388
1,12200.0,53242.0,70400.0,14.0,0.0,0.0,169.9306635,0.0,18.0,34.62942766
0,12200.0,57112.0,76050.0,1.0,0.0,0.0,235.2292688,0.0,9.0,35.11318533
0,12200.0,90154.0,110479.0,9.0,0.0,0.0,196.92640590000002,2.0,37.0,43.1890315
0,12200.0,43961.15688,111572.0,0.0,1.0,1.0,138.61008049999998,1.0,33.0,34.35180836
0,12300.0,79838.0,85209.0,8.0,0.0,0.0,173.83862390000002,0.0,11.0,37.8244708
0,12300.0,114035.0,137208.0,15.0,,1.0,173.7143227,0.0,33.0,32.05607229
0,12300.0,89033.22941,106107.0,13.06043973,0.0,0.0,120.25788610000001,3.0,24.0,28.77470213
1,12300.0,24552.0,48278.0,0.0,0.0,0.0,171.07510459999997,0.0,16.0,29.29955094
0,12300.0,61253.0,85825.0,5.0,0.0,0.0,130.026259,0.0,34.0,27.20337824
0,12300.0,152107.0,179793.0,7.0,,1.0,212.78299559999996,3.0,25.0,43.13409505
0,2469.225669,48866.0,73023.0,11.0,3.0,1.0,251.629062,1.0,29.0,32.87687074
1,12300.0,48238.0,66603.0,6.0,0.0,1.0,80.38898294,1.0,11.0,40.01910455
0,12300.0,39948.32325,136202.0,16.0,,1.0,179.8829733,0.0,32.0,30.48826811
0,12300.0,69499.0,91157.09722000001,8.0,0.0,0.0,219.09048909999999,0.0,20.0,18.58475695
0,12300.0,60200.0,77079.0,13.0,0.0,0.0,242.24413819999998,1.0,32.0,45.39416855
0,12300.0,,50530.0,5.0,,,163.54096,,9.0,20.02628441
1,12300.0,78000.0,101200.0,0.4,0.0,0.0,145.06666669999998,1.0,19.0,
1,12300.0,50230.0,70000.0,1.0,0.0,,184.3666667,2.0,20.0,
1,12300.0,49800.0,64000.0,23.0,0.0,2.0,232.33333330000002,3.0,17.0,
1,12300.0,77000.0,94000.0,41.0,,4.0,212.8666667,4.0,17.0,
0,12300.0,90061.70439,144284.0,1.0,0.0,0.0,252.6592531,0.0,45.0,32.4971451
0,12300.0,52622.0,64407.0,0.0,0.0,0.0,191.0774254,1.0,13.0,26.20306729
1,12300.0,152274.0,177940.0,4.0,0.0,0.0,196.87675769999998,0.0,56.0,33.72276915
0,12300.0,27859.0,48393.0,10.0,0.0,0.0,82.76016033,0.0,3.0,34.38536707
0,12300.0,90006.0,75175.51547,9.0,0.0,0.0,133.4975408,1.0,21.0,36.91048167
0,12300.0,134120.5698,177853.0,6.0,,0.0,206.8170726,4.0,25.0,41.42504139
0,12300.0,81590.0,90050.0,6.0,0.0,0.0,136.7467587,1.0,26.0,41.73267582
0,12300.0,35651.0,59795.0,22.0,0.0,0.0,118.6530642,0.0,23.0,40.66298165
0,12300.0,50441.0,56656.0,1.0,0.0,0.0,186.4510167,0.0,21.0,35.45260742
0,4011.5574159999996,33061.0,46277.0,8.0,,1.0,154.8992783,7.0,28.0,39.70178286
0,12300.0,102908.0,124217.0,9.0,0.0,0.0,159.9940264,2.0,31.0,27.7074439
0,396.5017413,141020.0,157511.0,4.0,0.0,1.0,403.7489298,0.0,43.0,29.58318425
0,12300.0,92573.0,119325.0,2.0,1.0,2.0,157.6206429,0.0,33.0,34.77510251
1,12300.0,73099.0,16493.07115,1.4201752159999999,,,,,,40.22228314
1,12300.0,11300.0,26387.38045,,5.0,1.0,170.43333330000002,3.0,21.0,
0,12300.0,68024.0,21857.74064,7.0,0.0,0.0,125.5040514,0.0,35.0,29.29334435
1,12300.0,64265.0,90956.0,10.0,0.0,1.0,233.15612480000001,0.0,32.0,32.90882386
0,12400.0,132894.0,198168.0,0.0,0.0,1.0,355.1639113,0.0,16.0,40.54029537
0,8161.9346049999995,31303.0,57444.0,29.0,0.0,0.0,246.71682740000003,0.0,18.0,20.20590752
0,12400.0,45519.39882,97548.0,1.0,0.0,0.0,74.40426333,1.0,19.0,36.45734993
0,12400.0,137927.0,160566.0,6.0,0.0,1.0,436.7517799,0.0,42.0,29.27255681
1,12400.0,45604.0,65501.0,9.0,0.0,1.0,70.33753056,1.0,24.0,35.21218126
0,7769.207083,26768.0,52411.0,0.0,0.0,0.0,253.31804330000003,0.0,11.0,38.82102132
0,12400.0,96814.39021,234454.0,9.0,0.0,0.0,213.45544750000002,0.0,22.0,33.64852105
0,12400.0,16375.0,36672.0,8.0,0.0,0.0,120.67492800000001,0.0,11.0,24.08943715
0,1713.6932980000001,49264.0,57923.0,0.0,0.0,0.0,182.0010415,2.0,13.0,27.00877688
0,12400.0,36034.0,62953.0,9.0,0.0,0.0,262.0793453,0.0,16.0,21.34522735
0,12400.0,,69350.0,0.0,0.0,0.0,,0.0,0.0,2.365195413
1,12400.0,94000.0,112000.0,4.0,0.0,0.0,,0.0,0.0,
0,12400.0,50235.12304,89931.50576,1.0,0.0,0.0,288.4676266,0.0,45.0,33.05428433
0,12400.0,115004.0,68758.56806,2.0,0.0,0.0,279.5221733,1.0,46.0,35.61473143
1,12400.0,57105.0,74582.0,12.0,0.0,0.0,134.0317679,0.0,20.0,36.92573641
0,12400.0,34055.0,40739.0,9.0,,0.0,147.01282700000002,6.0,29.0,39.93094736
1,12400.0,50573.0,49293.14811,15.0,1.0,0.0,76.04208693,0.0,7.0,41.02796675
0,12400.0,,65317.0,,0.0,0.0,349.2796108,0.0,6.0,35.71441843
0,12400.0,25805.0,31414.0,2.0,,,,,,38.2372256
0,12400.0,24769.0,87665.0,21.0,0.0,0.0,238.3827694,0.0,11.0,25.33220131
0,12400.0,83018.0,96637.0,2.0,0.0,0.0,95.90213133,2.0,32.0,41.24477919
0,12500.0,93538.0,118369.0,0.0,0.0,1.0,132.8237118,0.0,33.0,34.83386481
0,12500.0,37562.0,57081.0,22.0,0.0,1.0,129.486844,0.0,23.0,39.08300244
1,12500.0,69117.0,101503.0,13.0,0.0,7.0,145.9530178,0.0,36.0,36.75998466
0,12500.0,157312.0,181050.0,7.0,,0.0,209.70673680000002,4.0,25.0,40.90561976
0,12500.0,10035.0,61897.0,4.0513767089999995,1.0,1.0,368.7377963,0.0,21.0,14.73359483
0,12500.0,42725.03356,129116.0,3.227241124,0.0,0.0,138.68795500000002,0.0,22.0,39.58996183
0,12500.0,57294.0,66615.0,3.0,0.0,1.0,321.3875868,0.0,9.0,31.38089909
0,12500.0,101047.0,118913.0,2.0,0.0,0.0,156.6054917,1.0,22.0,35.89928784
0,12500.0,56960.0,69014.0,4.0,0.0,0.0,307.636664,0.0,10.0,30.36248382
0,12500.0,83924.0,100114.0,0.0,0.0,0.0,71.30419761,1.0,20.0,34.71276881
0,12500.0,79900.0,10150.04091,19.0,0.0,0.0,252.34969819999998,10.0,24.0,35.80049203
0,12500.0,,52026.0,6.0,,,173.71723930000002,,8.0,21.6211951
1,12500.0,41000.0,64680.0,2.0,0.0,0.0,70.9,3.0,30.0,
1,12500.0,41301.0,39237.303289999996,1.870763655,0.0,0.0,77.23333333,0.0,12.0,
1,12500.0,55000.0,75393.0,0.75,0.0,1.0,113.03333329999998,1.0,16.0,
0,12500.0,62128.75317999999,90550.0,,0.0,0.0,173.4666667,1.0,26.0,
0,12500.0,71582.0,93400.0,6.0,3.0,0.0,74.06666667,1.0,21.0,
1,12500.0,53060.0,67500.0,11.83428346,0.0,5.0,183.6333333,0.0,15.0,
1,12500.0,69192.0,105300.0,4.0,0.0,0.0,282.03333330000004,1.0,23.0,
1,12500.0,62000.0,102600.0,6.744697209,2.0,6.0,226.43333330000002,4.0,42.0,
0,12500.0,50097.0,73846.0,1.0,0.0,0.0,267.8654583,0.0,20.0,29.15960949
0,8622.337795,77792.0,100812.0,10.0,2.0,0.0,182.9569956,1.0,29.0,27.38587324
0,12500.0,39105.804110000005,79893.0,10.0,2.0,0.0,249.43595430000002,1.0,29.0,35.02088579
0,12500.0,66163.0,83727.0,4.0,1.0,2.0,176.9352475,3.0,30.0,36.77463995
0,12500.0,34181.89925,22674.87117,1.0,0.0,0.0,147.4022274,0.0,23.0,38.85516272
0,12500.0,17659.0,31843.0,7.0,0.0,1.0,107.74109479999998,0.0,16.0,19.30085445
0,12500.0,55228.0,66569.0,3.0,0.0,0.0,198.8151672,1.0,17.0,27.99687276
0,12500.0,77937.0,89710.0,19.0,0.0,0.0,223.58741519999998,10.0,24.0,35.95199865
0,12500.0,26286.0,36002.0,2.0,,,,,,38.43868186
0,12500.0,,39200.0,0.0,0.0,0.0,309.4,1.0,9.0,
0,12500.0,56791.0,72974.0,29.0,0.0,3.0,182.0664052,0.0,24.0,35.69162282
0,12500.0,,,,,,,,,27.35264423
0,12600.0,45509.61722,90316.0,26.0,0.0,0.0,162.3574415,2.0,14.0,39.8754838
0,12600.0,84933.0,110253.0,8.0,0.0,0.0,192.4226063,1.0,37.0,40.84507779
0,12600.0,80612.0,93802.0,5.0,0.0,0.0,141.6131456,2.0,26.0,40.74903888
1,12600.0,68800.0,86000.0,3.0,2.0,1.0,202.8666667,8.0,26.0,
1,12600.0,726.4881182999999,57000.0,5.5,1.0,0.0,98.43333333,10.0,18.0,
0,12600.0,83921.0,90876.0,3.0,0.0,0.0,106.9373967,1.0,32.0,41.47300108
0,12600.0,45633.0,77578.0,19.0,0.0,0.0,209.7255196,0.0,15.0,23.91561488
0,12600.0,103946.0,113900.0,17.0,0.0,2.0,194.3599393,1.0,16.0,36.41457282
0,12600.0,4700.559573,198602.0,0.0,0.0,1.0,344.7479335,0.0,16.0,39.48382007
1,12600.0,86785.0,110400.0,0.7,1.0,,89.06666667,2.0,27.0,
1,12600.0,72854.0,86209.0,2.0,0.0,0.0,118.06964740000002,0.0,14.0,36.05148718
0,12600.0,67860.0,103426.0,9.0,0.0,0.0,202.1526339,0.0,20.0,18.34752939
0,12600.0,103960.0,127384.0,2.0,0.0,0.0,129.01549939999998,0.0,25.0,34.47945476
0,12600.0,32742.0,41299.0,10.0,,1.0,170.4071064,7.0,29.0,37.80266959
0,12600.0,25000.0,37882.0,8.8,0.0,0.0,87.2,2.0,12.0,
1,12600.0,48983.0,65000.0,5.0,1.0,0.0,58.7,7.0,23.0,
0,12600.0,62493.0,77141.0,13.0,0.0,0.0,266.3331014,0.0,26.0,27.0078722
0,12600.0,55415.0,74307.0,29.0,1.0,2.0,198.8467209,0.0,23.0,36.83774105
0,12600.0,42788.19412,72189.0,30.0,0.0,3.0,198.243176,0.0,23.0,35.79425984
0,12600.0,100590.0,138649.0,14.0,0.0,0.0,138.1647046,4.0,22.0,34.598727399999994
0,12600.0,85335.0,58474.00131,2.0,0.0,0.0,116.08660900000001,1.0,32.0,40.84524619
0,12600.0,83552.0,107186.0,21.0,0.0,0.0,128.6602454,4.0,24.0,28.72301763
0,12600.0,37699.0,59874.0,22.0,0.0,0.0,114.23595159999998,0.0,23.0,38.68267604
0,12600.0,76002.0,67354.76527999999,11.0,0.0,0.0,164.7623042,5.0,21.0,39.52570494
0,12600.0,49986.0,67896.0,0.549367331,0.0,0.0,190.1599072,1.0,17.0,29.26631718
0,1760.9746760000003,204038.0,230920.0,10.0,0.0,0.0,242.9128934,0.0,22.0,29.80162732
0,12700.0,79448.0,91004.0,20.0,0.0,0.0,227.50739019999997,10.0,23.0,34.46430215
0,12700.0,149272.0,176467.0,7.0,0.0,0.0,191.90446359999999,1.0,55.0,33.90232001
0,12700.0,29471.0,48362.0,9.0,0.0,0.0,79.90287141,0.0,4.0,36.020607899999995
0,12700.0,72760.0,83604.0,6.0,2.0,3.0,189.9194249,3.0,29.0,37.36856046
0,12700.0,,41396.0,0.0,0.0,0.0,302.8700505,1.0,8.0,27.98946659
0,12700.0,79383.0,107590.0,5.0,0.0,0.0,78.29927353,2.0,14.0,33.5811165
1,12700.0,30428.0,47387.0,2.0,0.0,0.0,164.49002130000002,0.0,36.0,38.8741586
0,12700.0,103034.0,124116.0,2.0,0.0,0.0,137.4386924,0.0,25.0,31.60310093
0,12700.0,58293.0,82594.0,13.0,0.0,0.0,105.05041499999999,0.0,23.0,36.70044554
0,5541.531812,30061.0,58714.0,29.0,0.0,0.0,230.8801537,0.0,19.0,20.6379176
0,12700.0,27459.0,38577.0,16.0,0.0,0.0,72.32957204,0.0,9.0,31.60566546
0,12700.0,77068.0,98436.0,7.0,0.0,1.0,148.2880996,0.0,34.0,33.46369747
0,12700.0,130867.0,201245.0,0.0,0.0,1.0,340.7953444,0.0,15.0,40.16882702
0,12700.0,61840.0,73541.0,1.0,0.0,0.0,157.8924467,2.0,35.0,41.65169171
0,12700.0,79898.0,101989.0,9.0,2.0,0.0,214.99645980000003,1.0,29.0,29.30607111
0,12700.0,105293.0,121416.0,14.0,0.0,0.0,250.01888050000002,0.0,16.0,35.28716643
0,12700.0,60122.0,93741.0,0.0,0.0,0.0,38.33492385,1.0,3.0,42.10934773
0,12700.0,72164.0,104220.0,0.209688982,0.0,0.0,165.4307821,0.0,13.0,37.53996336
0,12700.0,48139.0,64842.0,0.0,1.0,0.0,192.4791522,2.0,13.0,26.54684008
0,12700.0,9038.0,65969.0,7.0,1.0,1.0,346.5801028,0.0,22.0,13.34721268
0,12700.0,59440.0,51331.76943,0.0,0.0,0.0,129.1526151,3.0,11.0,37.83827353
