BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC
0,5930.211965,54925,77153.66606,HomeImp,Other,2,0,1,189.6952729,0,13,29.13369741
0,10300,23271.54839,86200,HomeImp,Other,10.41346553,0,0,203.7327626,0,16,34.43524605
0,10300,12013.35718,49480.81684,DebtCon,Office,16,0,0,87.82534618,0,9,24.47937322
0,10300,,69085,HomeImp,Other,,0,0,380.2780405,0,7,36.73982022
0,10300,46609,63812,DebtCon,Other,1,0,0,184.7884163,2,13,29.14003137
0,10300,58572,75946,DebtCon,Office,5,0,0,85.01005286,2,14,27.76943894
0,10300,,50548,HomeImp,Mgr,5,,,165.5531992,,9,23.88633081
0,10300,4818.608901,56088,DebtCon,Office,0.324169443,0,0,163.0891482,1,21,37.97305537
0,10300,65382,73817,DebtCon,Other,0.748212197,0,0,190.648145,1,17,34.19289159
0,5024.441135,1317.534022,11635.00638,DebtCon,Office,7,0,0,217.2353212,3,28,41.51130079
0,331.2295146,75483,71088.47137,DebtCon,ProfExe,0.532218742,0,0,133.7905101,0,25,34.88723609
0,6781.175921,45275,26070.74327,HomeImp,Other,11,0,1,109.3246387,3,34,37.29182499
0,10300,20355.69154,71027,DebtCon,,9.913702059,0,0,157.5196371,1,11,33.99236607
0,10300,59340,84708,HomeImp,Other,13,0,0,222.3648894,1,36,34.92598425
0,10300,82889,97189,DebtCon,Mgr,2,0,0,82.50744621,2,24,39.53698719
0,6106.453573,56127,72294,HomeImp,Other,26.13680484,1,3,184.3457508,0,24,34.63423561
0,10300,27034.4693,80064,DebtCon,,0.374723956,0,0,220.8259789,0,15,30.633131
0,6613.576263,57902,74355,HomeImp,Other,1.033032271,0,0,243.6309162,1,16,36.57444189
1,10300,30034.18619,55000,DebtCon,Other,1.5,0,1,99.43333333,2,32,
0,10300,,51053,HomeImp,Other,10,1,0,306.9922054,2,12,34.48387842
1,6887.544987,44941,60694,DebtCon,Other,0.185593843,0,0,85.68120512,0,20,39.53639781
0,1457.560309,63505,75811,DebtCon,Other,1.742720119,0,0,182.0920717,2,17,33.69078564
0,8485.688407,62018.04667,66582.06665,HomeImp,Office,12,0,0,241.5141532,0,31,45.56984265
0,8845.58486,62442,70111.07449,DebtCon,ProfExe,4.212027254,0,0,47.61067763,1,24,38.88482776
0,10400,63626,79477,,Other,5.148731178,0,0,260.7972622,0,27,27.94286603
0,10400,56610,86831,HomeImp,Other,19,0,0,190.0848295,0,28,24.60265855
0,10400,21235,17843.59689,DebtCon,Other,3,,,,,,36.90541431
0,10400,64904,1910.644086,DebtCon,Office,3.341542934,0,0,245.0180119,4,37,41.42384414
0,10400,64336,43294.79531,DebtCon,Office,4,2,3,188.7800761,2,30,39.69998047
0,10400,29845.86911,52320,DebtCon,Other,15,0,0,88.67732863,0,11,31.05643679
0,10400,57816,82047,HomeImp,Other,3,0,1,176.6568946,0,12,30.67420529
1,10400,51200,76125,DebtCon,Other,12,0,0,132.3666667,0,16,
0,10400,39821,54040,HomeImp,Mgr,21,1,0,231.6054114,1,18,36.43973673
0,9294.09544,78320,100017,DebtCon,Other,10,0,0,167.4225397,4,21,41.97487828
1,10400,42714,72322,DebtCon,Other,12,0,0,105.0748016,6,15,41.26235347
1,10400,45710,55299,DebtCon,Office,0,0,0,166.3741502,0,20,34.53641174
0,10400,8748.506888,29900.08996,DebtCon,ProfExe,20,0,1,396.9262645,1,11,20.29198894
1,7641.445398,,18378.37284,HomeImp,Other,10,0,0,308.2132622,2,13,34.40894842
0,10500,60145,63268,HomeImp,Other,4,0,0,122.4960779,0,34,36.73687075
1,10212.87339,64295,73594,DebtCon,,14.38705396,0,0,157.2465503,0,11,33.55631225
0,9958.31877,154434,179486,HomeImp,Office,5,0,0,182.3539,1,55,34.98345933
1,4019.536415,64331,65040,HomeImp,Other,4,0,0,66.54105782,1,20,42.33212434
0,10500,,73388,HomeImp,Other,,0,0,367.2308638,0,7,36.84217463
0,8565.582591,13694,87580,DebtCon,Other,3.796767639,0,0,258.5549278,0,14,20.26019805
0,10500,26000,39000,DebtCon,Other,9,,1,152.2333333,7,29,
0,10500,88829,114962,DebtCon,Other,13,0,0,206.212228,3,15,37.86494621
0,10500,53537,66674,DebtCon,Office,0.778391913,0,0,83.5030948,2,11,37.09841345
0,10500,41467,44410.1691,DebtCon,Mgr,1.021914932,0,0,187.7134862,0,22,27.86112392
1,526.9971208,57880,66802,DebtCon,Other,2,0,0,94.59842526,8,21,45.46476584
0,7454.194081,63130,71387,DebtCon,Other,3,0,2,305.556928,0,10,32.1779167
0,10500,57372,62522.19285,DebtCon,ProfExe,0.680704667,0,0,158.2666667,2,35,
1,10500,,18600,HomeImp,Other,24,,,,,,
0,10500,31809.26211,89000,DebtCon,Mgr,6,0,0,138.0333333,2,27,
1,10500,41500,56247,DebtCon,Other,8,0,1,70.03333333,2,24,
0,10500,30922,57682,,Other,24.48014993,0,0,241.4604126,0,19,23.23703502
0,10500,69656,88198,DebtCon,Office,12.88564278,0,0,97.31940617,0,8,27.32239655
1,10500,89000,268000,HomeImp,ProfExe,,4,,120.8,2,15,
0,10500,42003,53754,DebtCon,Other,16,0,0,84.55110419,0,12,32.34295932
0,10500,76729,102287,HomeImp,ProfExe,5,0,0,89.06269877,1,33,38.44765886
0,10500,74814,98132,HomeImp,ProfExe,8,0,0,164.3308981,0,34,32.3751491
1,10500,55267,65160,DebtCon,Other,1,0,0,108.2754232,8,22,47.07928537
0,10500,47483,53877,DebtCon,,9,0,0,117.0523947,0,26,21.44628171
0,2256.943957,34044,55784,DebtCon,Other,10,0,0,245.1308598,1,32,36.35032943
0,10500,1862.661201,32220,,,,,,,,,34.34585989
0,10500,17780.62445,86978,HomeImp,ProfExe,22,0,0,230.7211544,0,10,25.75301023
0,10600,28715.58655,3825.568887,DebtCon,Other,10,0,0,103.0142897,0,23,37.3100061
0,10600,37742,4313.748907,DebtCon,Mgr,,,,,,,37.54125788
0,10600,80386,106526,HomeImp,ProfExe,1,0,0,64.06673554,1,19,34.10469706
0,10600,31216,27824.8178,DebtCon,Other,1.96648964,,1,149.1946475,6,29,37.88226039
0,10600,82894,124359,HomeImp,Other,2.225703912,,,,,,40.32588532
0,10600,54344,92742,HomeImp,Other,19,0,0,171.205079,0,28,24.55320617
0,10148.51838,39061,9128.315919,DebtCon,Other,15,0,0,77.11428511,0,12,32.58746565
1,10600,61294,44577.89098,DebtCon,ProfExe,3.769104131,0,4,87.85916929,2,13,36.39514815
0,10600,46589,64559,HomeImp,Other,8,0,0,85.23087649,2,33,40.45139254
0,6220.818348,28264,34304.4579,HomeImp,ProfExe,20,0,0,244.140509,0,11,24.20235008
0,10600,44696,4283.103334,DebtCon,Office,0,0,0,170.3409741,0,20,37.79255503
0,10600,5590.158195,15126.5634,DebtCon,ProfExe,0.052328541,0,0,164.5676555,2,34,43.20495313
1,10600,82365,100272,DebtCon,ProfExe,2.737946085,1,0,122.4835943,0,26,33.65164695
0,316.9472656,81151,200459,HomeImp,Self,14,0,0,9.53414271,,7,21.22321399
0,10600,62909,7988.890345,HomeImp,Other,15,0,0,238.3144708,1,35,34.68038165
1,10600,49745.55448,71000,DebtCon,ProfExe,2,0,0,224.2333333,5,39,
1,3022.726896,1091.343199,35200,DebtCon,Mgr,13,0,0,90.33333333,5,14,
0,10600,56814,66692,DebtCon,Mgr,3.327496296,0,0,107.3740552,1,18,32.62568704
0,10600,136820,201820,DebtCon,ProfExe,0.002648273,0,0,68.35305606,1,22,38.0722099
0,10600,50662,62491,DebtCon,Other,0,0,0,197.709267,1,13,26.25188835
0,10600,43676,20558.48902,DebtCon,Other,6,0,0,84.83912605,1,10,30.8681375
0,10600,66590,19484.77871,HomeImp,Other,1,1,0,110.7716232,0,6,39.73578526
0,10600,46972,55403.97164,HomeImp,Office,12,3,0,244.2335301,2,29,32.6565313
1,389.9298159,63245,42091.93502,DebtCon,Office,3,1,3,184.5725782,3,29,38.21903431
0,10600,73844,31659.26701,HomeImp,ProfExe,0.53712725,0,0,92.97949051,0,34,37.31928931
0,10600,106046.8818,137090,DebtCon,ProfExe,17,,1,173.6904615,0,33,30.95890574
0,10600,39560.68766,203341,HomeImp,Self,14,0,0,11.96373328,,7,18.73208974
0,10600,83217,25059.25871,DebtCon,Mgr,1,0,0,54.74662201,2,24,40.76038718
0,10600,27666,31314.6552,HomeImp,Other,2.606939325,0,0,249.8511899,0,10,39.52832634
0,10600,64546,84576,DebtCon,Other,0,,,173.6252843,,35,28.97180377
0,10600,814.3737052,68963,DebtCon,Mgr,2,0,0,186.7575926,1,16,30.65574434
0,10600,56352,75277,DebtCon,Office,5,0,0,98.37727819,2,15,26.24239431
0,10600,72022,82238,DebtCon,Office,3.918461983,1,2,181.7689404,3,30,39.59414827
0,10600,58701,67967,DebtCon,Mgr,10,0,0,116.5322893,1,19,31.54021826
0,2051.430194,85198,107044,HomeImp,ProfExe,0,0,0,66.75832547,0,19,36.84646682
0,10700,27984.25264,31792.28655,HomeImp,Other,18,0,0,218.9816622,1,16,34.01535961
0,10700,23343.2662,184554,DebtCon,Other,7.051226109,0,0,225.8703522,0,19,34.13705457
0,7756.678438,16148.52532,64383,DebtCon,Other,0,1,0,185.2567347,2,12,28.03080155
0,10700,83650,203720,HomeImp,Self,11,0,0,13.58869396,,8,19.58771055
0,6120.787928,124330,176350,DebtCon,Other,4.85234874,0,0,222.6343393,1,19,33.96477734
0,10700,55341,1039.456353,HomeImp,Other,3,0,1,192.5968546,0,12,28.82864931
0,7416.972206,55043,68609,DebtCon,Other,2,0,0,46.27217596,1,17,25.44884453
0,10700,73996,50027.17293,DebtCon,Office,0.849515687,0,1,102.1474286,0,9,25.3840627
0,10700,11142.37152,69166,HomeImp,Other,5.029287608,0,0,133.9065052,0,17,36.18085758
0,10700,49573,55276.56643,DebtCon,Other,2,0,0,223.2,0,10,
1,10700,122000,148000,DebtCon,ProfExe,0.7,0,0,165.3333333,7,29,
1,9001.629983,34000,49756,HomeImp,Other,0.9,1,0,230.3,8,8,
0,10700,67523,85560,DebtCon,Sales,5,0,0,126.8429349,0,35,26.00166533
1,10700,32756.2275,35216.15161,DebtCon,Other,2,0,0,73.6,1,18,
0,9331.7696,14233.75289,64838,HomeImp,Other,9,0,0,95.03916828,2,34,40.39623344
0,10700,54091,67661,HomeImp,Other,27,0,2,188.5339891,0,24,38.58937235
0,10700,45475.14384,181050,HomeImp,Office,6,0,0,190.0210849,1,55,34.69816239
1,10700,115118,39247.25024,DebtCon,Self,6,1,0,174.3418233,0,19,31.75799058
0,10700,110789,126781,DebtCon,Self,6,0,1,178.6374675,0,19,31.88893638
0,10700,43618.31959,70399,DebtCon,Mgr,5,,,110.6774417,,23,42.93929441
0,1304.045452,21598.62464,96171,DebtCon,Office,9,0,0,205.0076003,3,28,41.58720119
0,10700,29569,33618.74437,DebtCon,Other,12,,1,144.8171746,7,28,36.78458201
0,10800,199000,226000,HomeImp,ProfExe,11,0,0,236.3666667,0,22,
1,10800,7540.724482,107374,DebtCon,ProfExe,8.521520285,0,0,97.86132576,0,36,36.99638566
0,10800,65169.94248,121994,,Office,15,0,0,270.2651653,0,16,33.65829222
1,10800,32870,61572,DebtCon,Mgr,,,,,,,38.49024696
1,10800,35602,73077,DebtCon,Self,,0,1,179.89656,1,20,53.58488301
0,10800,11950,46780,HomeImp,Office,24,0,0,268.9,0,20,
0,4853.147376,70214,83882,DebtCon,Office,4,1,2,172.7993009,3,30,38.58882359
0,1247.953144,49254,80527,HomeImp,Other,1.976870162,0,2,202.5374304,0,13,29.55158314
0,10800,44355,57742,HomeImp,Other,12.24334034,0,1,129.7319921,0,22,38.04276786
0,10800,125732,22782.46621,DebtCon,Other,7,0,0,212.2234688,0,19,33.92078997
0,9827.962293,31149,67239,DebtCon,Mgr,,,,,,,35.26543738
0,3902.745776,80203,98731,DebtCon,Other,4,0,0,113.4251457,2,31,41.47407381
0,1288.658652,4203.575436,70996,DebtCon,Other,4,0,0,171.7595791,2,17,33.22779359
0,2502.549347,57892,78900,DebtCon,ProfExe,15,0,3,329.1666667,1,14,
0,10800,,,,,,,,,,,
1,10800,9348.843123,87400,HomeImp,Other,7,1,0,101.4666667,2,19,
1,10800,10111.34171,63737.23127,DebtCon,ProfExe,2,0,0,110.5666667,5,26,
0,9901.635017,75378,86060,DebtCon,Mgr,6,0,0,102.6650708,0,23,30.09500969
0,10800,18499.48591,108135,DebtCon,Office,11,0,0,163.2738318,1,12,38.38349838
1,3273.316651,184615.0146,228670,HomeImp,ProfExe,1,0,0,75.45815036,,4,28.37013088
0,10800,56477,50009.56554,HomeImp,Other,17,0,0,179.9173626,0,28,25.21073966
0,10800,78898,86567,DebtCon,ProfExe,7.841455246,0,0,179.8308288,0,12,40.29195198
0,10800,59469,54633.18059,DebtCon,Other,3,0,0,308.7591757,0,9,34.09578509
0,10800,43048.32895,78361,DebtCon,Office,5,0,0,94.51806778,2,15,28.08852465
1,3152.93031,24182,39750,DebtCon,ProfExe,1.770597341,0,0,176.8333333,0,36,
0,10800,,49495,HomeImp,Mgr,5,,,141.1652982,,8,21.07999894
1,10800,83441,92148,DebtCon,Mgr,5,0,0,119.145844,1,26,40.97863532
0,10800,49953,75322,DebtCon,Other,0,0,0,58.89273133,8,21,23.87594619
0,1897.495216,67171,82138,HomeImp,Other,2,0,0,89.12452631,0,6,38.8031464
0,2322.615531,13365,66979,HomeImp,Other,9,2,1,346.9796514,1,22,16.48162968
0,10800,19425.74725,122571,HomeImp,Other,8,,,,,,40.78052715
0,10800,42191,57224,DebtCon,Other,15,0,0,68.81082617,0,11,30.51822975
0,10800,61767,72668,DebtCon,ProfExe,15,0,0,228.9854532,3,32,37.91433471
1,10900,86754,110000,DebtCon,ProfExe,13,0,2,103.4333333,0,19,
0,3965.469114,31885.61366,66704,DebtCon,Mgr,3.585517445,,,115.3127491,,24,39.51098574
0,10900,,76207,,,,,,,,,22.3926116
0,6484.33714,49406,83074,HomeImp,Other,1,0,1,191.8151231,0,13,30.12455569
0,10900,8701.234322,52355,HomeImp,Other,1,0,0,248.5834087,0,10,39.20462501
1,10900,,16365,HomeImp,Other,,0,0,59.54870268,1,2,24.19590363
0,10900,,55281.03361,HomeImp,Other,,0,0,349.7523621,0,7,34.34334852
0,3070.161461,17282,70783,DebtCon,ProfExe,19,0,1,404.9043933,0,11,23.61012437
0,10245.41452,56793,68825,DebtCon,Other,3,0,0,225.8890415,0,9,34.72787519
0,2215.274357,25061,35792,DebtCon,Other,3,,,,,,37.10471224
0,10900,51990,34380.29682,HomeImp,Other,0,0,1,180.8181023,0,12,29.55540653
0,10900,59029,76120,DebtCon,Other,2,0,0,231.7341444,0,10,36.02568383
0,10900,116030,125179,DebtCon,Self,6,0,0,177.0858449,0,19,33.84909254
1,10900,33320.87559,29999.95223,DebtCon,Other,10,0,0,72.49466093,0,23,35.66764597
1,10900,16035.46107,56529,DebtCon,Other,7,0,1,78.83361763,2,23,36.17495524
0,10499.72896,14046,34777,DebtCon,Other,5,0,0,256.634152,0,11,22.44794332
0,11000,88252,112567,DebtCon,Other,11,0,0,224.7155765,2,15,39.52685236
0,6758.379989,52602,61496,DebtCon,Other,8.171204735,0,0,107.3400662,0,22,37.69910859
1,11000,60513,110485,DebtCon,Mgr,3,1,1,126.7719289,1,17,40.03139332
0,11000,76958,88607,DebtCon,ProfExe,9,0,0,175.4118267,0,12,39.21677518
0,11000,1745.996884,40182.13561,HomeImp,ProfExe,20,0,0,241.0607911,0,10,25.21859995
0,11000,66608.15468,32237.98002,HomeImp,ProfExe,8,0,0,173.8298837,0,34,33.89777255
0,11000,89275,98679.51228,DebtCon,Other,15,0,0,206.9034809,2,15,37.74304708
0,11000,19027.51428,68222,DebtCon,ProfExe,14,0,0,215.4317939,3,32,36.5693479
0,11000,4846.494453,85505,HomeImp,ProfExe,19,0,0,240.682581,0,10,24.40433511
0,4737.003003,54791.42631,69285,DebtCon,ProfExe,15,0,0,244.0177745,3,32,36.54257022
0,11000,48538,63805,DebtCon,Other,3.678061491,0,0,88.60602346,0,22,38.0261511
0,11000,50716,61492,DebtCon,Other,3,0,1,90.23032976,0,20,38.25586202
1,9667.268529,9072.69407,72432.5267,HomeImp,ProfExe,2,2,0,352.3791379,0,28,28.03021421
0,11000,56795,70014,DebtCon,Other,3,0,1,319.7957713,0,10,33.59617086
1,11000,45000,63775,DebtCon,Other,14,0,0,173.1666667,0,18,
1,711.988835,49000,66922,DebtCon,Other,11,0,2,91,3,32,
0,11000,4036.919782,137000,DebtCon,ProfExe,3,0,0,277,1,46,
0,11000,15129,29375,DebtCon,Office,6,0,1,102.4333333,0,17,
0,6286.731111,74596,98000,HomeImp,ProfExe,6,0,0,108.5333333,1,27,
0,11000,85149,83355.5125,HomeImp,Mgr,10,0,0,240.4333333,0,25,
0,11000,102000,120000,DebtCon,,3,0,0,125.8,1,26,
0,6256.750788,63847,86500,HomeImp,Office,26,0,0,170.4333333,2,14,
1,1122.086024,54100,70438,DebtCon,Self,2,3,1,115.6,1,25,
1,11000,66400,64709.62917,DebtCon,Other,9.5,0,0,215.0666667,0,65,
1,11000,63975,235000,HomeImp,ProfExe,4,5,0,123.7666667,1,17,
1,9482.233813,53700,68000,DebtCon,Mgr,6,0,0,101.5,0,13,
1,11000,62227,81250,DebtCon,Office,5.817252443,0,5,123.7666667,3,34,
1,11000,41000,5482.538022,HomeImp,Other,2.9,,,,,,
1,10177.78568,89727.6298,140000,DebtCon,Other,1.733875194,0,0,116.7,2,30,
1,9319.394299,85474,118125,HomeImp,Office,0.125187768,2,0,132.9333333,1,9,
0,11000,131949,165096,HomeImp,ProfExe,1.215245666,0,0,440.4212537,0,42,26.90476645
0,11000,79002.42949,143318,DebtCon,ProfExe,15,,1,181.0707933,1,32,30.03284549
0,11000,43977.69149,65705,DebtCon,Other,5,0,0,323.1929276,0,10,33.29962839
0,11000,85758,28735.682,HomeImp,Mgr,4.862692327,0,0,255.2874154,0,24,29.43486714
0,11000,60123,74887,HomeImp,Other,3,0,1,242.2497612,2,16,37.68016976
0,11000,41689.61598,60831,DebtCon,Other,3,0,2,84.44474615,0,20,36.67364815
0,11000,83639,98081,DebtCon,Other,10,0,0,155.3712203,4,22,42.53968571
0,684.1985871,50178,64427,DebtCon,Other,5,0,0,67.63628905,1,11,28.68992836
0,11000,38222.51973,107245,HomeImp,ProfExe,5,0,0,115.5585296,0,26,26.91192966
0,6659.116181,46093,60563,DebtCon,Mgr,4,0,0,190.4821643,1,21,29.57814813
1,11000,85008,48458.68549,HomeImp,Mgr,2.508882015,0,2,197.1200454,0,23,41.44105202
0,11000,106762,123138,DebtCon,,2,0,0,131.0119157,0,25,32.80374334
0,11000,92521,110704,DebtCon,Other,2.000389328,0,0,208.8984853,2,16,39.25043329
1,11000,49000,68000,HomeImp,Other,0.855414452,2,3,9.1,3,15,
0,11000,,42742.75145,HomeImp,Other,10,0,0,308.4356492,2,13,31.07561658
0,11000,48893,113223,DebtCon,ProfExe,7,0,1,237.0980813,0,9,22.00337641
0,233.5852529,47689,528.206166,HomeImp,Mgr,21,1,1,224.4807501,1,18,34.94707658
0,11100,59232,71157,DebtCon,Mgr,5,,,108.2171605,,24,40.09183182
0,11100,,50262,HomeImp,Mgr,5,,,175.7568875,,8,22.95686376
1,11100,52028,50362.76873,HomeImp,Other,,0,2,194.4848973,1,12,30.79767437
0,11100,7008.215992,88112,DebtCon,ProfExe,10,0,1,179.6482736,1,12,40.67090473
0,11100,14701.74971,86584,DebtCon,Mgr,8,0,0,102.9720787,0,22,29.6557132
0,7165.783995,6189.742187,60882.6875,DebtCon,ProfExe,20,0,2,403.9654009,1,12,21.75864261
1,11100,,26400,HomeImp,Other,8,0,0,,2,0,
0,4062.858412,82849,113913,HomeImp,ProfExe,1.612378849,0,1,167.3610299,0,27,35.76333348
0,11100,27861,47737,HomeImp,Other,4.69888728,0,0,89.49211666,0,4,34.05094936
0,11100,82329,100139,HomeImp,ProfExe,5,0,0,108.5325636,0,26,26.0992587
0,11100,67159.67707,95105,DebtCon,Other,3,0,0,90.88129226,2,31,38.12081058
0,11100,,831.7732992,HomeImp,Other,,0,0,364.3759758,0,7,36.67473432
1,11100,14249.20224,85464,,ProfExe,2,0,0,117.9983043,0,14,36.04425176
0,11100,52029,71376,HomeImp,Other,4,0,1,250.2521648,2,16,38.48364845
0,11100,61856,77275,HomeImp,Other,3.444056844,0,1,243.7137741,1,16,36.56411956
0,11100,105226,122901,DebtCon,,3,0,0,113.6887804,1,26,33.89664298
0,2357.347606,53232,86703,HomeImp,Other,16,0,0,183.2062075,0,29,26.87488997
1,11100,52900,91741,HomeImp,Other,,1,1,93.1103527,,8,40.76145307
0,11100,75392,83949.1601,DebtCon,ProfExe,9,0,0,163.7035554,1,12,39.27188478
0,11100,31999,59098.48592,,Other,31,0,0,239.0505566,0,19,20.96127294
0,10962.01843,,,,,,,,,,,26.23245922
0,11100,54496,71895,HomeImp,Other,6,0,0,125.7657749,0,16,35.50677407
0,11100,56999,57431.95132,HomeImp,Other,8,0,0,139.513915,0,16,35.8924361
0,11100,67366,20569.21924,DebtCon,Other,9,0,0,213.2814957,0,20,19.07865117
0,11100,2588.82497,45550,HomeImp,Other,8,0,0,109.2843458,0,3,36.15980592
0,11100,148235,182053,HomeImp,Office,3.13902015,0,0,198.8097171,0,55,33.53872615
0,11100,26736.00516,107561,DebtCon,ProfExe,5,0,1,226.7811051,0,9,24.19032663
0,11100,43167,60209,DebtCon,Other,0.376728248,0,1,80.36819698,0,20,37.49079883
0,11100,50350,58837,DebtCon,Other,6,0,0,80.84321682,0,10,28.79316627
1,11200,32562,47220,DebtCon,Other,8,,1,151.2858674,7,29,38.01913505
0,10961.12012,66868,107794,DebtCon,Office,10,0,0,152.9298285,1,12,39.64082898
0,11200,93649,113833,DebtCon,Other,13,0,0,205.1172457,3,16,39.12613026
0,11200,29348,87351,HomeImp,ProfExe,20,0,0,224.3948946,0,11,26.1296273
0,11200,44966,55114,DebtCon,Office,1,0,0,173.9618974,1,21,37.4566221
0,7504.928136,23009.05533,80140,HomeImp,ProfExe,21,0,0,221.4180934,0,10,25.46264153
0,11200,68890,84059,DebtCon,Office,12,0,0,254.0196894,3,36,41.4339438
0,11200,17411,86102,DebtCon,Other,10,0,0,267.9701095,0,13,22.08919992
1,7425.76027,91549.45773,99874.46424,DebtCon,Mgr,4.923798484,0,0,213.5666667,1,36,
0,11200,56842,66710,HomeImp,Other,6,0,0,144.7952204,0,17,33.8858765
1,11200,56877,51846.59245,HomeImp,Other,6,2,0,12.17692857,0,1,33.24121888
0,11200,62752,13776.38739,DebtCon,ProfExe,8.84284605,0,0,226.5659049,3,31,38.33979805
0,11200,65508,103523,DebtCon,Office,12,0,0,154.4273677,0,12,37.5754361
0,11200,3836.952448,181849,HomeImp,Office,6,0,0,186.249507,0,55,33.99556536
1,11200,68990,81922,DebtCon,Mgr,12,0,1,120.8858112,2,23,43.15987533
0,11200,,33038.17709,HomeImp,Mgr,3,,,165.7680172,,9,22.30223437
0,11200,13714.99969,73140,DebtCon,ProfExe,20,0,1,399.2426919,1,12,23.37450457
0,11300,49273.2715,41584.8493,DebtCon,Office,4,0,0,91.21996117,1,15,25.14027972
0,11300,124205,70953.6643,HomeImp,Office,0,0,1,332.7233895,0,15,40.12016832
1,11300,64437,79857,DebtCon,Office,5,0,0,88.78915597,2,14,27.89926789
0,11300,61810,79817,DebtCon,Office,6,0,0,98.2241442,1,14,25.52507894
0,311.459244,,66345,HomeImp,Other,,0,0,357.1438193,0,6,34.60197381
0,11300,39809.0144,80681,DebtCon,Sales,4.066470672,0,0,117.3762292,0,34,27.69452127
0,11300,56651,58364.89707,HomeImp,Other,29,1,2,176.9129878,1,24,38.54444186
0,11300,46120,52911,HomeImp,Mgr,19,0,0,229.4415778,1,17,36.33481436
0,11300,2864.194426,89216,DebtCon,Mgr,6,0,0,146.8101541,2,26,39.46696422
0,11300,129489,195105,HomeImp,Office,0,0,1,356.3134858,0,16,41.63401796
0,2492.87214,54984,50375.67011,DebtCon,Mgr,4,0,0,190.92093,1,16,28.08685484
0,11300,13893.11981,53683,HomeImp,Other,22,0,1,129.7580621,0,23,38.42588111
0,11300,,28600,HomeImp,Office,20,0,0,190.0312176,0,15,39.00867302
1,6252.813872,29000,31681.43683,HomeImp,Mgr,3,1,0,91.63333333,4,11,
1,11300,56602,71500,DebtCon,Office,11,2,1,52.8,12,20,
0,6881.351189,66814,82021,DebtCon,Office,4,2,3,173.7118385,3,29,38.55692945
0,7610.198662,16115,7993.017582,DebtCon,ProfExe,10.12947359,0,2,403.5149997,0,12,22.16824452
0,11300,77846,101984,HomeImp,ProfExe,5,0,0,112.3848455,1,27,28.29873364
0,11300,114392,214523,HomeImp,ProfExe,2,0,0,132.0976599,1,15,26.25183034
1,145.6054105,62568,25924.27237,HomeImp,Office,4,0,3,295.3346697,0,19,28.60025223
1,11300,,,HomeImp,Other,,,,,,,
0,4586.712562,78902,100332,DebtCon,ProfExe,4,0,0,116.9987995,0,26,34.68307147
0,11300,,73121,,,,,,,,,22.57724619
0,6244.651721,74783,100909,HomeImp,ProfExe,5,0,0,85.66483372,0,34,35.94785471
0,11400,,28793.76606,HomeImp,Office,20,0,0,207.9302558,1,15,38.95512474
0,11400,,38246,HomeImp,Other,,,0,88.88697534,0,10,37.65838877
0,11400,61095.21446,90727,DebtCon,Mgr,2.423939357,0,0,143.1010326,2,27,42.16992673
0,11400,5390.157569,73161.55598,DebtCon,,4,0,0,212.7832827,0,16,31.12013265
0,11400,55965,78051,DebtCon,Office,6,0,0,96.29202022,2,14,27.17323223
0,11400,59813,72873,DebtCon,ProfExe,13,0,0,234.3302405,4,31,39.35147085
0,11400,125486,19462.09235,HomeImp,Office,0,0,0,354.2902872,0,15,38.14306879
0,11400,25664.68078,9517.057688,HomeImp,Other,11.63883396,0,0,114.982979,0,23,39.4816629
0,11400,56789,74016,HomeImp,Other,3.303491774,0,0,127.6254746,0,16,33.02714356
0,11400,51203,60716,DebtCon,Other,2,0,0,99.10408262,0,20,38.23531293
1,11400,,44849,HomeImp,Mgr,5.654873301,,,163.2745947,,9,23.48111664
0,10325.482,,15274.21522,HomeImp,,27,0,0,208.1771125,0,5,23.83011058
0,11163.80348,28043,87684,HomeImp,ProfExe,0.220172415,1,1,229.1779592,0,10,25.48999451
0,11400,84380,128528.9385,HomeImp,Self,13,0,0,34.91437168,,7,18.84034872
0,2940.986682,112930,144830,DebtCon,ProfExe,2,0,0,271.2380373,1,46,33.25107931
0,11400,73750.55031,200480,HomeImp,Self,13.89662955,0,0,4.412770061,,8,19.11248507
0,11400,64934,74875,DebtCon,Other,3,0,0,192.3144827,2,16,34.34375572
0,8193.927341,50166,61395,DebtCon,Other,0.001340224,0,0,188.8866824,1,12,26.95045128
0,10645.02942,52068,80643,HomeImp,Other,2,0,2,199.0877211,0,13,29.46213408
0,11500,56720,82738,HomeImp,Other,7.865467667,0,0,200.4169543,0,16,34.01983769
0,11500,104790,122169,,Office,16,1,0,266.1210566,0,16,34.08217846
0,11500,53651,87547,HomeImp,Other,18,0,0,191.3968875,0,16,34.36865089
