BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,P_BAD1,P_BAD0,EM_PROBABILITY,EM_PROBABILITY
0,13000,19639.50039,57713,DebtCon,Other,0,1,0,184.9903244,1,12,28.60207607,0.099089982,0.900910018,0.900910018,0
0,13000,110097,210595,HomeImp,ProfExe,3,0,0,122.6386999,0,15,29.32751367,0.062630775,0.937369225,0.937369225,0
0,13000,60719,73677,,Other,11,0,0,256.7103553,0,26,27.31010697,0.106149958,0.893850042,0.893850042,0
0,3682.295523,80277,106799,DebtCon,Other,3,0,0,67.11166592,2,14,37.29777299,0.147709136,0.852290864,0.852290864,0
0,13000,40996,58938,DebtCon,Mgr,,,,,,,35.80961273,0.106149958,0.893850042,0.893850042,0
0,13100,48153,70059,DebtCon,Other,11,0,0,242.6505336,0,18,30.89311822,0.046622865,0.953377135,0.953377135,0
0,13100,69030.06742,86743,DebtCon,ProfExe,10,0,0,174.8817439,0,11,39.78440826,0.090088102,0.909911898,0.909911898,0
0,13100,74832,98616,HomeImp,ProfExe,6,0,0,101.3622896,1,26,27.02148065,0.047268027,0.952731973,0.952731973,0
0,13100,59608,19148.89539,HomeImp,Other,30,1,2,195.5387113,1,24,36.61107299,0.239914407,0.760085593,0.760085593,0
0,13100,69259,75149,DebtCon,Office,11,0,0,240.4102919,3,37,40.73560441,0.081241848,0.918758152,0.918758152,0
1,13100,,,HomeImp,ProfExe,0.75,,,,,,,0.106149958,0.893850042,0.893850042,0
0,13100,51733.77997,71415.81644,DebtCon,Sales,7,0,0,130.6484684,0,34,26.50010508,0.079829931,0.920170069,0.920170069,0
0,13100,,47568,HomeImp,Other,0,0,0,319.5959373,0,8,25.83678517,0.106149958,0.893850042,0.893850042,0
1,13100,22422,34800,HomeImp,Office,2.6,2,0,93.3,1,3,,0.106149958,0.893850042,0.893850042,0
0,13100,82411,78042.03234,HomeImp,Other,21,0,0,135.8630384,4,24,29.21582663,0.071937772,0.928062228,0.928062228,0
0,13100,70368,87407,DebtCon,Other,2,0,0,232.9947127,3,26,29.66798564,0.05776332,0.94223668,0.94223668,0
0,13100,,65933,,,0,0,0,,0,0,3.657370718,0.106149958,0.893850042,0.893850042,0
0,13100,50552,56653.60152,DebtCon,Other,4,0,0,178.6123626,0,13,38.76331381,0.097361094,0.902638906,0.902638906,0
0,13100,73987,106557,DebtCon,Office,1.2891669,0,0,149.4525291,1,13,37.00852693,0.092580763,0.907419237,0.907419237,0
0,13100,61853,12970.14291,,Other,13,0,0,258.9371542,0,26,28.73085117,0.106149958,0.893850042,0.893850042,0
0,13100,97287,123281,DebtCon,Other,9,0,0,162.9937439,0,26,34.17834568,0.060888101,0.939111899,0.939111899,0
0,13100,59460,72387,HomeImp,Other,29,1,2,182.1817822,0,24,34.78513256,0.229480219,0.770519781,0.770519781,0
1,13100,54000,74750,DebtCon,Other,14,1,0,92.4,0,9,,0.106149958,0.893850042,0.893850042,0
0,13100,47462.07485,68558,HomeImp,Other,29,1,2,184.8800106,1,23,37.34734877,0.30069141,0.69930859,0.69930859,0
0,13100,44817,59544,DebtCon,Other,,0,0,71.46170475,0,15,41.60981324,0.106149958,0.893850042,0.893850042,0
0,13200,155478,183646,HomeImp,Office,5,0,0,196.2413709,1,55,35.60287536,0.040488681,0.959511319,0.959511319,0
0,13200,,69139,,,0,1,0,,0,1,1.565931047,0.106149958,0.893850042,0.893850042,0
0,13200,70069,88303,DebtCon,Other,3,0,0,240.8560165,2,25,29.06412827,0.048513454,0.951486546,0.951486546,0
0,13200,69195,79252,DebtCon,Office,13,0,0,248.7881304,3,37,41.90560462,0.085999106,0.914000894,0.914000894,0
0,13200,69697,91722,HomeImp,Office,24,1,0,183.5237293,1,14,39.75217179,0.135954436,0.864045564,0.864045564,0
0,13200,58549,81381,DebtCon,Office,5.531877897,0,0,94.68710666,0,24,38.41275614,0.088978377,0.911021623,0.911021623,0
0,13200,15346,30809,DebtCon,Office,4.290073598,0,1,89.65253609,0,16,18.10528202,0.044730165,0.955269835,0.955269835,0
1,13200,65372,81426,DebtCon,Other,4,,1,102.6208363,3,29,38.93416913,0.106149958,0.893850042,0.893850042,0
1,13200,65997,88000,DebtCon,Other,2,0,0,113.2333333,2,25,,0.106149958,0.893850042,0.893850042,0
0,13200,93254,125738,HomeImp,Mgr,3,0,3,156.5454512,0,25,42.73666557,0.374273427,0.625726573,0.625726573,0
0,13200,22270,38437,DebtCon,Office,5,0,1,107.7733867,0,17,20.64319968,0.049503745,0.950496255,0.950496255,0
0,13200,77241,112904,DebtCon,Other,5,0,0,68.54904501,2,14,34.53524372,0.12379978,0.87620022,0.87620022,0
0,13200,81654,114333,DebtCon,Other,5,0,0,97.96296166,1,13,33.74336765,0.097272771,0.902727229,0.902727229,0
0,13200,71775,59718.98021,DebtCon,Other,0,0,0,240.6435766,3,25,29.26799242,0.051786339,0.948213661,0.948213661,0
0,13200,28428,34477,DebtCon,Other,0,,,,,,39.37026271,0.106149958,0.893850042,0.893850042,0
0,13200,25538.4878,88308,HomeImp,Other,,0,0,294.7820846,0,19,29.95255446,0.106149958,0.893850042,0.893850042,0
0,13200,117985,138969,DebtCon,ProfExe,16,,1,178.0647524,0,33,29.95423093,0.106149958,0.893850042,0.893850042,0
1,13300,58000,75000,DebtCon,Mgr,6.6,0,1,226.2,1,33,,0.106149958,0.893850042,0.893850042,0
0,13300,96201,124892,HomeImp,Mgr,3,0,3,178.0344633,0,26,40.10275183,0.311943057,0.688056943,0.688056943,0
0,13300,76663,96022,DebtCon,ProfExe,10,2,0,180.0294503,1,30,27.04500676,0.078210795,0.921789205,0.921789205,0
0,13300,80059,121790,,,,,,,,,34.5618314,0.106149958,0.893850042,0.893850042,0
0,13300,9980.170379,72101,,Other,12,0,0,260.0716499,0,27,27.28688203,0.106149958,0.893850042,0.893850042,0
0,13300,2927.31511,108768,DebtCon,Other,5,0,0,81.10679915,1,13,33.86964175,0.141573531,0.858426469,0.858426469,0
1,13300,67483,85454,DebtCon,ProfExe,16,0,2,335.9893152,1,14,30.37586285,0.093791239,0.906208761,0.906208761,0
1,13300,60014,75695,DebtCon,Sales,0.590800147,0,,182.0643734,1,20,40.20667111,0.106149958,0.893850042,0.893850042,0
0,13300,64002,88174,DebtCon,Other,1.978847579,,,157.9169897,,34,29.79823118,0.106149958,0.893850042,0.893850042,0
0,13300,,72583,,,1,0,0,,0,0,3.72042142,0.106149958,0.893850042,0.893850042,0
0,13300,35000,44195,HomeImp,Other,8,0,0,91.92352891,0,4,35.24312086,0.112338026,0.887661974,0.887661974,0
0,13300,14212,57608,DebtCon,ProfExe,3,0,0,322.004542,0,16,15.91676921,0.013868174,0.986131826,0.986131826,0
0,13300,57878,69907,DebtCon,ProfExe,1,0,0,154.4848138,2,35,41.11915349,0.105266013,0.894733987,0.894733987,0
1,13300,45860,63500,HomeImp,ProfExe,3.858696723,0,0,127.7666667,4,9,,0.106149958,0.893850042,0.893850042,0
0,13300,153411,182014,DebtCon,ProfExe,7,,0,198.39162,3,25,41.98711554,0.106149958,0.893850042,0.893850042,0
0,13300,44509,72292,HomeImp,ProfExe,3,0,0,208.9206936,3,17,37.05572455,0.108106238,0.891893762,0.891893762,0
0,13300,38232,59482,DebtCon,Mgr,,,,,,,36.02710417,0.106149958,0.893850042,0.893850042,0
0,13300,81574,103760,HomeImp,ProfExe,6,0,0,118.918494,0,27,24.76962193,0.033139969,0.966860031,0.966860031,0
0,13300,86360,116111,HomeImp,Mgr,8,0,0,232.2921386,0,24,32.01270136,0.041258729,0.958741271,0.958741271,0
0,13300,83449.48657,115800,HomeImp,ProfExe,11,0,1,175.1914887,0,27,34.23139353,0.091250304,0.908749696,0.908749696,0
0,11615.93529,,27136,HomeImp,,27,0,0,210.9969755,1,4,23.80714773,0.106149958,0.893850042,0.893850042,0
0,13300,74609,115056,DebtCon,Other,6,0,0,77.4451063,2,14,36.86921264,0.141912839,0.858087161,0.858087161,0
0,13300,66174,79957,DebtCon,Other,2,,,175.962695,,34,31.56344122,0.106149958,0.893850042,0.893850042,0
0,13300,66502,78138,DebtCon,Other,4,0,0,178.1121065,1,16,33.79509124,0.075508403,0.924491597,0.924491597,0
0,13300,79512,92224,DebtCon,Other,9,0,0,159.2070876,4,22,38.94860467,0.139486496,0.860513504,0.860513504,0
0,13300,55505,76841,DebtCon,Other,0,0,0,222.9130724,0,10,32.96863267,0.065021485,0.934978515,0.934978515,0
0,13300,50039,63784,DebtCon,Other,3,0,0,176.8461955,0,13,27.86558873,0.048445805,0.951554195,0.951554195,0
1,13300,25698,58760,HomeImp,Self,15,0,0,147.9109824,1,10,30.96207665,0.097746772,0.902253228,0.902253228,0
0,1097.415182,44952,56394,DebtCon,Other,,0,0,74.43599333,0,14,41.0603207,0.106149958,0.893850042,0.893850042,0
0,13300,49491,69028,DebtCon,ProfExe,16,0,0,195.8776327,0,15,24.87750841,0.029699718,0.970300282,0.970300282,0
0,13400,53699,68084,DebtCon,Other,3,0,0,169.8524493,0,14,25.10971349,0.040113102,0.959886898,0.959886898,0
1,13400,131524,148356,DebtCon,Other,4,1,0,110.7417416,2,29,48.34023474,0.274903366,0.725096634,0.725096634,0
0,13400,156455,180313,DebtCon,ProfExe,6,,1,210.7182561,4,25,40.2473728,0.106149958,0.893850042,0.893850042,0
0,13400,53294,69042,DebtCon,Other,0,0,0,214.3620435,0,9,36.30954976,0.082970038,0.917029962,0.917029962,0
0,9217.706233,88810,102409,HomeImp,Other,19,0,0,145.7565967,4,24,31.33641826,0.08566976,0.91433024,0.91433024,0
0,13400,36860.61315,121216,DebtCon,,3,0,0,124.5640179,1,25,34.95327869,0.106149958,0.893850042,0.893850042,0
1,1403.631617,58307,71810,DebtCon,Other,9,0,2,82.70830934,2,32,36.94779822,0.273764501,0.726235499,0.726235499,0
0,13400,9698,65524,HomeImp,Other,9,1,0,345.5431065,1,21,15.76191917,0.026533369,0.973466631,0.973466631,0
0,13400,98701,129679,HomeImp,ProfExe,10,0,0,179.127926,2,32,29.54928351,0.046380365,0.953619635,0.953619635,0
1,13400,111000,131000,DebtCon,ProfExe,14,0,0,165.3333333,2,26,,0.106149958,0.893850042,0.893850042,0
0,13400,67941,84973,DebtCon,Office,6,1,3,179.9770702,3,30,37.42893752,0.435245632,0.564754369,0.564754369,0
0,13400,51225,69361,DebtCon,Other,0,0,0,261.1896369,0,21,28.95306771,0.039334627,0.960665373,0.960665373,0
0,13400,94102,114147,HomeImp,Office,2,0,0,137.707783,0,21,36.80162473,0.074414439,0.925585561,0.925585561,0
0,13400,30507,47990,DebtCon,Other,7,,0,149.935294,6,29,38.92926589,0.106149958,0.893850042,0.893850042,0
0,13400,65662,92050,DebtCon,Other,2,0,0,20.7592153,1,3,42.00939008,0.218892567,0.781107433,0.781107433,0
0,13400,78465,97506,DebtCon,Other,5,3,0,71.44366499,1,21,24.47029999,0.165115776,0.834884224,0.834884224,0
1,9752.233376,5900,55320,HomeImp,Other,3,2,2,234.0218164,3,16,19.089301,0.237307888,0.762692113,0.762692113,0
0,4138.20946,60174,81944,DebtCon,Other,1,0,0,125.3854461,3,9,36.22986386,0.146907712,0.853092288,0.853092288,0
0,13400,100784,118708,,Office,15,0,0,268.1075925,0,16,36.1587181,0.106149958,0.893850042,0.893850042,0
0,13400,69612,87728,DebtCon,Other,3,,,165.0302675,,35,30.44483907,0.106149958,0.893850042,0.893850042,0
0,13400,66737,71117,DebtCon,ProfExe,0,0,0,163.1318589,2,34,40.94386627,0.099957161,0.900042839,0.900042839,0
0,13400,95084,117279,HomeImp,Office,4,0,0,145.9623436,0,21,39.24466948,0.085139511,0.914860489,0.914860489,0
0,13400,,33664,DebtCon,Other,13,,,108.2170094,2,8,31.61392956,0.106149958,0.893850042,0.893850042,0
0,6252.328084,87175,115530,HomeImp,ProfExe,13,0,1,180.9451064,1,27,33.90005642,0.097745061,0.902254939,0.902254939,0
0,13500,68262,93841,HomeImp,Office,26,0,0,159.61702,1,14,40.75298037,0.103523833,0.896476168,0.896476168,0
0,13500,11713.7913,69336,HomeImp,Other,29,1,2,182.6956696,1,24,35.51267298,0.308964637,0.691035363,0.691035363,0
0,5788.886848,63572,102739,HomeImp,ProfExe,7,0,0,250.5613569,0,12,34.91379344,0.062219802,0.937780198,0.937780198,0
0,13500,88738,114815,DebtCon,Office,9,0,0,239.7437209,0,12,41.07711783,0.079808055,0.920191945,0.920191945,0
0,13500,63150,77787,,Other,2.301079502,0,0,258.6215011,0,27,29.33014205,0.106149958,0.893850042,0.893850042,0
0,13500,71698,93536,DebtCon,Other,6,0,0,202.4658818,2,19,42.81473465,0.139493257,0.860506743,0.860506743,0
0,13500,59352,87767,HomeImp,Other,,0,0,300.5794229,0,19,28.1182969,0.106149958,0.893850042,0.893850042,0
0,13500,8346.496171,67357,DebtCon,Mgr,,,,,,,38.31942585,0.106149958,0.893850042,0.893850042,0
0,13500,44586,73764,DebtCon,Other,2,0,0,263.9311707,0,21,29.96620202,0.043261668,0.956738332,0.956738332,0
0,13500,40786,22505.02358,DebtCon,Mgr,,,,,,,35.36413972,0.106149958,0.893850042,0.893850042,0
0,13500,56285.00089,114906,DebtCon,Other,12,0,0,211.8769452,3,15,38.10420812,0.130016305,0.869983695,0.869983695,0
0,13500,4286.401416,104261,HomeImp,ProfExe,4,0,1,98.41775325,0,33,39.2941028,0.197173657,0.802826343,0.802826343,0
0,13500,109258,126101,DebtCon,,2,0,0,130.77657,1,25,33.53988748,0.106149958,0.893850042,0.893850042,0
1,13500,73000,97000,DebtCon,Other,12,1,0,145.2,0,23,,0.106149958,0.893850042,0.893850042,0
1,13500,70000,93500,DebtCon,Sales,25,0,0,250.6333333,0,46,,0.106149958,0.893850042,0.893850042,0
0,13500,47900,135500,DebtCon,Other,2,0,0,276.0666667,5,43,,0.106149958,0.893850042,0.893850042,0
0,13500,42000,62800,DebtCon,ProfExe,6,0,0,153.1666667,2,12,,0.106149958,0.893850042,0.893850042,0
1,4642.343925,65000,,DebtCon,ProfExe,14,0,2,105.5,4,34,,0.106149958,0.893850042,0.893850042,0
1,13500,80223,108491,DebtCon,ProfExe,4,0,4,127.8,2,27,,0.106149958,0.893850042,0.893850042,0
1,13500,83673,109000,HomeImp,Mgr,2.3,0,1,238.4,3,57,,0.106149958,0.893850042,0.893850042,0
1,13500,28000,85999,DebtCon,Other,0,6,4,227.2666667,6,37,,0.106149958,0.893850042,0.893850042,0
0,13500,89184,116848,DebtCon,ProfExe,13,0,0,174.5064082,1,18,36.01089152,0.071237753,0.928762247,0.928762247,0
0,13500,116123,145597,DebtCon,ProfExe,0.798310642,0,0,290.3107749,0,46,34.69906743,0.031647299,0.968352701,0.968352701,0
0,13500,67180,85634,DebtCon,Sales,5,0,0,147.3553126,0,35,28.52255337,0.08485128,0.91514872,0.91514872,0
0,13500,92989,111120,DebtCon,Other,13,0,0,209.4605943,3,15,39.52184453,0.120177326,0.879822674,0.879822674,0
0,13500,48832,117197.4849,DebtCon,Other,1,0,0,268.5867999,4,43,42.69239671,0.138475818,0.861524182,0.861524182,0
0,13500,117604,136099,DebtCon,ProfExe,15,,0,188.2609728,1,32,31.63052886,0.106149958,0.893850042,0.893850042,0
0,13500,124696,200707,HomeImp,Office,0,0,1,348.669492,0,16,39.55070302,0.103659157,0.896340843,0.896340843,0
0,13500,117321,138746,DebtCon,ProfExe,14,,1,183.2620095,0,33,31.48679667,0.106149958,0.893850042,0.893850042,0
0,13600,94727,112683,DebtCon,Other,11,0,0,209.1299457,3,15,37.71410706,0.107933772,0.892066228,0.892066228,0
0,13600,66754,80156,DebtCon,Other,5,0,0,238.62182,3,26,31.55270697,0.063285298,0.936714702,0.936714702,0
0,8881.579519,64799,84425,DebtCon,Office,14,0,0,115.3238836,0,24,36.85085748,0.071954456,0.928045544,0.928045544,0
0,13600,115816,212995,HomeImp,ProfExe,1,0,0,114.8430305,1,14,26.3251112,0.059012952,0.940987048,0.940987048,0
0,13600,,35396,DebtCon,Other,11,,,101.7935233,1,8,32.66950311,0.106149958,0.893850042,0.893850042,0
0,13600,,71904,,,0,0,0,,0,0,3.265083387,0.106149958,0.893850042,0.893850042,0
0,13600,87294,115183,HomeImp,ProfExe,4.159858425,0,2,185.3385058,0,28,35.54980874,0.157700863,0.842299137,0.842299137,0
0,4510.639074,66178,104378,HomeImp,ProfExe,6,0,0,263.9610151,0,11,36.43846627,0.067523098,0.932476902,0.932476902,0
0,13600,89937,110986,DebtCon,Sales,14,,2,146.7187425,1,17,33.74711583,0.106149958,0.893850042,0.893850042,0
0,13600,58539,67899,HomeImp,Other,29,1,2,194.2738338,1,23,37.13442194,0.280421954,0.719578047,0.719578047,0
0,13600,66098,76014,HomeImp,Office,12,0,0,245.6056956,1,32,43.39620459,0.084740159,0.915259841,0.915259841,0
0,13600,18232,75898,DebtCon,ProfExe,14.13308935,0,2,399.3557015,0,12,21.26089485,0.048550378,0.951449623,0.951449623,0
0,13600,55901,87519,DebtCon,Office,13,0,1,107.9131329,0,23,36.3270224,0.122722327,0.877277674,0.877277674,0
0,10559.57687,41000,73440,DebtCon,Mgr,4,0,0,125.7666667,1,9,,0.106149958,0.893850042,0.893850042,0
0,13600,55864,87500,DebtCon,ProfExe,9,0,0,193.7666667,0,20,,0.106149958,0.893850042,0.893850042,0
1,13600,30200,3449.918267,HomeImp,Other,0,8,1,230.3,0,18,,0.106149958,0.893850042,0.893850042,0
1,13600,70000,88000,DebtCon,Mgr,16,0,0,,0,0,,0.106149958,0.893850042,0.893850042,0
0,13600,90519,110885,DebtCon,Other,12,0,0,201.8355908,3,16,39.66605441,0.124016163,0.875983837,0.875983837,0
0,13600,12724,52016,HomeImp,Office,24,0,1,269.6287109,0,19,28.17242611,0.054948712,0.945051288,0.945051288,0
0,13600,81620,101933,DebtCon,Other,1,0,0,148.0672908,0,22,41.61289898,0.114014582,0.885985419,0.885985419,0
0,13600,7627,59173,HomeImp,Other,7,2,0,362.5122503,1,22,14.26712754,0.034921814,0.965078186,0.965078186,0
0,13600,159591,182585,DebtCon,ProfExe,7,,1,199.6986174,3,25,42.31951831,0.106149958,0.893850042,0.893850042,0
0,13600,101377,131079,HomeImp,ProfExe,10,0,0,174.3477876,2,32,27.96913798,0.041732134,0.958267866,0.958267866,0
0,13600,39997,56571,DebtCon,Other,6,0,0,111.0078189,2,15,38.77313698,0.145386079,0.854613921,0.854613921,0
0,13600,67354,81255,DebtCon,Office,10,0,0,255.3787569,4,36,41.62539858,0.097381122,0.902618878,0.902618878,0
0,13600,13202,50848,DebtCon,ProfExe,3,0,0,302.2019151,0,16,16.77857669,0.015290817,0.984709183,0.984709183,0
0,134.684438,112223,144451,DebtCon,ProfExe,0,0,0,259.733117,1,45,35.31021701,0.043096655,0.956903345,0.956903345,0
0,13700,94650,76407.61625,DebtCon,Office,3.5,0,1,268.8333333,1,34,,0.106149958,0.893850042,0.893850042,0
0,5294.852473,81378,108628,HomeImp,ProfExe,12,0,2,181.7225343,0,27,32.65202263,0.132297592,0.867702408,0.867702408,0
0,13700,96225,112676,HomeImp,Office,2,0,0,144.5336059,1,22,38.78104826,0.091573526,0.908426474,0.908426474,0
0,13700,38981,67536,DebtCon,Mgr,,,,,,,35.18815986,0.106149958,0.893850042,0.893850042,0
0,5609.037421,84761,95382,HomeImp,Office,,0,0,171.9458387,1,25,41.96010591,0.106149958,0.893850042,0.893850042,0
1,13700,74147,92427,DebtCon,Other,7,0,3,181.3057998,0,33,39.27246634,0.303595494,0.696404506,0.696404506,0
0,13700,89345,105590,DebtCon,ProfExe,6,0,0,201.0424021,2,37,43.47167729,0.099830372,0.900169628,0.900169628,0
0,13700,80300,98088,HomeImp,ProfExe,1,0,0,66.72394684,0,20,36.5165325,0.092649295,0.907350705,0.907350705,0
0,13700,90714,120292,DebtCon,Office,11,0,0,215.6120163,0,13,40.30430134,0.079138487,0.920861513,0.920861513,0
1,9883.020065,59012,81465,DebtCon,Mgr,12,0,0,167.4333333,0,31,,0.106149958,0.893850042,0.893850042,0
0,13700,35825,66612,DebtCon,Office,22,0,0,231.9014789,2,29,26.70247344,0.033115515,0.966884485,0.966884485,0
0,13700,27536,45819,HomeImp,Other,7,0,0,73.45576587,2,12,28.70919291,0.092748555,0.907251445,0.907251445,0
0,13700,70018,89803,HomeImp,Office,24,0,0,154.7521209,1,13,39.38990883,0.09616299,0.90383701,0.90383701,0
0,13700,18015.1768,87260,DebtCon,Office,14,0,0,103.6928184,0,24,36.66531854,0.090190328,0.909809672,0.909809672,0
1,9726.200575,20889.01097,81000,DebtCon,ProfExe,1.5,0,1,101.5666667,0,25,,0.106149958,0.893850042,0.893850042,0
0,13700,64486,84759,DebtCon,Office,4,2,3,182.1802565,3,29,37.07341346,0.548454006,0.451545994,0.548454006,0
0,13700,86161,93482.76239,HomeImp,Other,22,0,0,135.3327036,4,23,29.40952403,0.075232288,0.924767713,0.924767713,0
0,13700,12577,41075,DebtCon,Mgr,7,0,0,133.5420141,0,10,22.96477273,0.036535415,0.963464585,0.963464585,0
0,9692.364099,55721.67131,102547.3662,DebtCon,Other,1.830338716,0,0,176.9525325,0,27,34.59683753,0.07166556,0.92833444,0.92833444,0
0,13700,74015,113766,DebtCon,Other,7,0,0,75.89241528,2,14,36.39536633,0.137351081,0.862648919,0.862648919,0
0,13700,32942,40143,HomeImp,Other,1.092359063,0,0,65.00074225,2,12,30.26836885,0.104020886,0.895979114,0.895979114,0
0,13700,96597,120380,DebtCon,ProfExe,13,0,0,181.4048504,1,17,34.31543721,0.061657898,0.938342102,0.938342102,0
0,13700,70763,78449,DebtCon,Office,12,0,0,271.6567243,5,36,40.56198365,0.094938437,0.905061563,0.905061563,0
0,13700,53094,79069,HomeImp,Other,2,0,2,155.8152865,0,13,29.55636639,0.16618849,0.83381151,0.83381151,0
0,13700,60623,83979,HomeImp,Other,,0,0,308.1085404,0,20,29.48252787,0.106149958,0.893850042,0.893850042,0
0,13700,84996,112522,HomeImp,ProfExe,9,0,1,171.9534106,0,28,32.84350491,0.082532663,0.917467337,0.917467337,0
0,13700,46611,65031,DebtCon,Other,2,0,0,179.4433323,0,13,37.70515917,0.095359452,0.904640548,0.904640548,0
0,13700,77824,94840,DebtCon,Other,6,0,0,195.0421854,3,19,43.33534671,0.159904879,0.840095121,0.840095121,0
0,13700,88654,114011,HomeImp,Mgr,10,0,0,250.3295845,0,25,30.97173013,0.035151429,0.964848571,0.964848571,0
0,13700,73600,92000,DebtCon,ProfExe,9,1,2,347.9666667,,42,,0.106149958,0.893850042,0.893850042,0
0,13700,59530,81068,DebtCon,Other,0,0,0,108.0191417,3,10,37.84664809,0.16459965,0.83540035,0.83540035,0
0,13800,,44459,HomeImp,Mgr,4,,,169.0054102,,9,21.5328971,0.106149958,0.893850042,0.893850042,0
0,13800,73688,94071,DebtCon,Office,9,0,0,221.2231427,2,28,41.48214297,0.091690339,0.908309661,0.908309661,0
0,13800,94843,125541,HomeImp,Mgr,2,0,2,159.2524968,0,26,42.30523974,0.246769149,0.753230851,0.753230851,0
0,13800,57481,89421,DebtCon,ProfExe,9,0,0,183.1093606,0,19,22.64339555,0.026621974,0.973378027,0.973378027,0
0,13800,76537,108747,DebtCon,Other,5,0,0,73.07523809,1,14,34.2526057,0.106231133,0.893768867,0.893768867,0
0,13800,77130,127000,DebtCon,ProfExe,15,0,0,296.3333333,0,19,,0.106149958,0.893850042,0.893850042,0
1,13800,35807,40700,DebtCon,Other,1,0,0,91.26666667,1,17,,0.106149958,0.893850042,0.893850042,0
0,13800,40674,61216,DebtCon,Other,,0,0,108.7902333,2,19,40.99070382,0.106149958,0.893850042,0.893850042,0
0,13800,31974,44417,HomeImp,Other,7,0,0,76.93312296,1,12,30.42242943,0.08926224,0.91073776,0.91073776,0
0,13800,85805,135789,DebtCon,ProfExe,15,0,0,303.6882297,0,18,27.86907921,0.027383612,0.972616388,0.972616388,0
0,12146.29425,18714,47905,HomeImp,Office,13.2747202,0,0,259.1030228,0,19,29.47966234,0.037574909,0.962425091,0.962425091,0
0,11439.16928,,43082,HomeImp,Other,0,0,0,316.0362444,0,9,26.16601382,0.106149958,0.893850042,0.893850042,0
0,13800,21711,32357,DebtCon,Office,7,0,0,105.6662342,0,17,20.3331556,0.027967923,0.972032077,0.972032077,0
0,13800,85969,101664,HomeImp,ProfExe,0,0,0,68.58368974,0,19,36.83942264,0.094286092,0.905713908,0.905713908,0
0,13800,70944.1605,95667,DebtCon,Mgr,19,0,0,230.4575544,10,24,33.38331418,0.135607761,0.864392239,0.864392239,0
1,12790.22535,65178,79000,DebtCon,Office,8.163061074,0,3,111.6,1,23,,0.106149958,0.893850042,0.893850042,0
0,13800,152441,184723,DebtCon,ProfExe,1.187983566,,0,217.2421291,3,25,40.82734463,0.106149958,0.893850042,0.893850042,0
