BAD;LOAN;MORTDUE;VALUE;REASON;JOB;YOJ;DEROG;DELINQ;CLAGE;NINQ;CLNO;DEBTINC;P_BAD1;P_BAD0
0;7935.2607289;101047;118913;HomeImp;Office;1.9174717329;0;0;156.60549165;1;22;35.899287842;0.0740982933;0.9259017067
0;1866.6811296;56960;36346.275783;DebtCon;Other;0.1044349112;0;0;307.63666403;0;10;30.362483817;0.0397780667;0.9602219333
0;7277.7729341;13558.235968;100114;HomeImp;ProfExe;0;0;0;71.304197606;1;20;34.712768805;0.1259316172;0.8740683828
0;12500;79900;94660;DebtCon;Mgr;19;0;0;252.34969818;10;24;35.800492028;0.1441814545;0.8558185455
0;12500;;52026;HomeImp;Mgr;4.6341254453;;;173.7172393;;8;21.621195099;0.1061499579;0.8938500421
1;8742.2933528;41000;64680;DebtCon;Other;1.1893010657;0;0;70.9;3;30;;0.1061499579;0.8938500421
1;5911.0180793;41301;7492.1728147;DebtCon;Other;0.545852585;0;0;77.233333333;0;12;;0.1061499579;0.8938500421
1;12055.268878;27468.720077;75393;DebtCon;Other;0.75;0;1;113.03333333;1;16;;0.1061499579;0.8938500421
0;1054.704574;77100;19379.039878;HomeImp;Office;;0;0;173.46666667;1;26;;0.1061499579;0.8938500421
0;5974.3693708;71582;93400;DebtCon;Other;6;3;0;74.066666667;1;21;;0.1061499579;0.8938500421
1;12500;53060;67500;DebtCon;Office;16;0;5;183.63333333;0;15;;0.1061499579;0.8938500421
1;12500;69192;105300;DebtCon;Mgr;4;0;0;282.03333333;1;23;;0.1061499579;0.8938500421
0;12500;62000;102600;HomeImp;Other;10;2;6;226.43333333;4;42;;0.1061499579;0.8938500421
0;12500;50097;73846;DebtCon;Other;1;0;0;267.86545832;0;20;29.159609493;0.0402699493;0.9597300507
1;12500;77792;24026.606836;DebtCon;ProfExe;4.042848411;2;0;182.9569956;1;29;27.385873237;0.067701745;0.932298255
1;12500;53354;79893;HomeImp;Office;10;2;0;249.43595428;1;29;35.020885785;0.1219101816;0.8780898184
0;6087.7309908;66163;83727;DebtCon;Office;3.6630265674;1;2;176.93524748;3;30;36.774639954;0.3078076601;0.6921923399
0;5027.2764487;81865;57406.309042;DebtCon;Other;1;0;0;147.40222744;0;23;38.855162721;0.0851062281;0.9148937719
0;84.576808188;8914.6707703;9746.1881245;DebtCon;Office;7;0;1;107.74109478;0;16;19.300854446;0.0456080734;0.9543919266
0;12500;22792.44623;26922.90857;DebtCon;Mgr;3;0;0;198.81516721;1;17;27.996872759;0.0428029622;0.9571970378
0;8755.5514748;56763.005876;13670.608381;DebtCon;Mgr;7.5880460397;0;0;223.5874152;10;24;35.951998648;0.1486998787;0.8513001213
0;12500;16384.438121;29811.484635;DebtCon;Other;2;;;;;;38.438681858;0.1061499579;0.8938500421
0;2653.903789;;31256.46113;HomeImp;Other;0;0;0;309.4;1;9;;0.1061499579;0.8938500421
0;10422.237234;56791;11536.249665;HomeImp;Other;21.254853413;0;3;182.0664052;0;24;35.691622815;0.2384303217;0.7615696783
0;7180.2631811;;;;;;;;;;;27.352644226;0.1061499579;0.8938500421
0;12600;45459.048685;90316;HomeImp;Office;12.41052129;0;0;162.3574415;2;14;39.875483802;0.1286857442;0.8713142558
1;12600;44710.410898;110253;DebtCon;ProfExe;5.7881688205;0;0;192.42260626;1;37;40.845077791;0.0947490934;0.9052509066
0;12600;62273.148183;27015.717496;DebtCon;Mgr;5;0;0;141.61314558;2;26;40.74903888;0.0976716225;0.9023283775
1;12300.699181;68800;86000;DebtCon;Mgr;1.3801144917;2;1;202.86666667;8;26;;0.1061499579;0.8938500421
1;3688.8149972;41169.82;8139.6952407;DebtCon;Other;1.808830345;1;0;98.433333333;10;18;;0.1061499579;0.8938500421
0;12600;34535.867303;90876;DebtCon;Other;2.5528293283;0;0;106.93739665;1;32;41.473001084;0.1477927163;0.8522072837
0;12600;38890.026774;30739.884217;DebtCon;ProfExe;12.40911789;0;0;209.72551959;0;15;23.915614881;0.0257639035;0.9742360965
0;12600;103946;113900;DebtCon;Other;17;0;2;194.35993932;1;16;36.414572822;0.1948030637;0.8051969363
0;10291.440473;99943.556648;120497.1426;HomeImp;Office;0;0;1;344.7479335;0;16;39.483820073;0.0941573077;0.9058426923
1;160.86703556;12420.136259;110400;DebtCon;Other;0.6787184246;1;;89.066666667;2;27;;0.1061499579;0.8938500421
1;12600;6026.0306804;61398.003257;;ProfExe;0.3042913192;0;0;118.06964742;0;14;36.051487179;0.1061499579;0.8938500421
0;12600;67860;50940.440161;DebtCon;Other;9;0;0;202.15263385;0;20;18.347529385;0.0183537349;0.9816462651
1;12600;103960;127384;DebtCon;;2;0;0;129.01549941;0;25;34.479454764;0.1061499579;0.8938500421
0;12600;13604.006124;41299;DebtCon;Other;10;;1;170.40710644;7;29;37.802669594;0.1061499579;0.8938500421
0;1397.3101033;25000;37882;HomeImp;Other;8.8;0;0;87.2;2;12;;0.1061499579;0.8938500421
1;12600;35807.71546;65000;DebtCon;Other;1.231057712;1;0;58.7;7;23;;0.1061499579;0.8938500421
0;10512.12905;62493;77141;;Other;13;0;0;266.33310144;0;26;27.007872196;0.1061499579;0.8938500421
0;12600;55415;19081.065475;HomeImp;Other;29;1;2;198.8467209;0;23;36.837741045;0.2252248243;0.7747751757
0;12600;11804.608419;72189;HomeImp;Other;30;0;3;198.24317597;0;23;35.794259842;0.3018687524;0.6981312476
0;12600;59486.983704;138649;HomeImp;ProfExe;5.3700479015;0;0;138.16470464;4;22;34.598727401;0.128345962;0.871654038
1;6120.7085878;85335;46496.902677;DebtCon;Other;1.3509690312;0;0;116.08660902;1;32;40.845246192;0.1012303979;0.8987696021
0;12600;6973.5660319;107186;HomeImp;Other;21;0;0;128.66024536;4;24;28.723017625;0.1079140678;0.8920859322
0;12600;37699;59874;HomeImp;Other;22;0;0;114.23595157;0;23;38.682676037;0.1030672578;0.8969327422
0;4178.1806569;76002;91198.056597;DebtCon;Other;4.8239340143;0;0;164.76230423;5;21;39.52570494;0.1694752494;0.8305247506
0;1902.802413;872.22635665;34767.23234;DebtCon;Mgr;3;0;0;190.1599072;1;17;29.266317175;0.0554211133;0.9445788867
0;9425.3864958;33475.859932;166720.17695;HomeImp;ProfExe;5.3388723477;0;0;242.91289344;0;22;29.801627319;0.055137543;0.944862457
0;12700;79448;59078.280607;DebtCon;Mgr;5.6009466134;0;0;227.50739015;10;23;34.464302149;0.1391609365;0.8608390635
0;12700;70995.192572;176467;HomeImp;Office;0.0156841124;0;0;191.90446359;1;55;33.902320006;0.0546967022;0.9453032978
0;7960.1969956;109.74607769;7931.6178154;HomeImp;Other;1.6321782286;0;0;79.902871414;0;4;36.020607901;0.1341541977;0.8658458023
0;12700;72760;83604;DebtCon;Office;6;2;3;189.9194249;3;29;37.368560459;0.5351464797;0.4648535203
0;12700;;41396;HomeImp;Other;0;0;0;302.87005049;1;8;27.989466591;0.1061499579;0.8938500421
0;12700;79383;107590;DebtCon;Other;5;0;0;78.299273534;2;14;33.581116502;0.1113271758;0.8886728242
1;5101.8787934;30428;47387;DebtCon;ProfExe;2;0;0;164.49002127;0;36;38.874158603;0.0744680635;0.9255319365
1;12700;43636.620124;124116;DebtCon;;2;0;0;137.43869242;0;25;31.603100931;0.1061499579;0.8938500421
0;1420.2064791;2940.613524;55790.683815;DebtCon;Office;13;0;0;105.05041496;0;23;36.700445544;0.0923332838;0.9076667162
0;11024.562732;30061;58714;;Other;29;0;0;230.8801537;0;19;20.637917598;0.1061499579;0.8938500421
0;12700;27459;34026.956851;HomeImp;Mgr;16;0;0;72.329572042;0;9;31.605665455;0.0714317582;0.9285682418
0;9165.6426749;8599.5375792;12470.301916;HomeImp;ProfExe;7;0;1;148.28809958;0;34;33.463697469;0.0930775396;0.9069224604
0;12700;92955.439042;34657.876304;HomeImp;Office;0;0;1;340.79534444;0;15;40.168827023;0.0815174612;0.9184825388
0;11380.653567;61840;73541;DebtCon;ProfExe;1;0;0;157.89244671;2;35;41.651691707;0.1076634259;0.8923365741
0;12700;67225.222897;101989;DebtCon;ProfExe;9;2;0;214.99645978;1;29;29.306071113;0.0900190798;0.9099809202
0;12700;105293;7541.2315891;;Office;14;0;0;250.01888053;0;16;35.287166428;0.1061499579;0.8938500421
0;12700;11261.541439;93741;DebtCon;Other;0;0;0;38.334923849;1;3;42.109347732;0.2640895391;0.7359104609
0;12700;16650.79904;104220;DebtCon;Office;5.2935282538;0;0;165.4307821;0;13;37.539963363;0.1029671434;0.8970328566
0;12700;48139;64842;DebtCon;Other;0;1;0;192.47915219;2;13;26.54684008;0.0849929241;0.9150070759
0;12700;9038;65969;HomeImp;Other;7;1;1;346.58010279;0;22;13.347212679;0.0337148465;0.9662851535
0;12700;59440;88690;DebtCon;Other;0;0;0;129.15261505;3;11;37.838273531;0.1586574279;0.8413425721
1;12700;30805.833689;33860.221542;HomeImp;Other;3;0;1;185.32503543;0;13;27.390380405;0.0812205194;0.9187794806
1;12700;40841.984688;83010;DebtCon;Other;1;0;0;125.32588539;3;11;35.999610723;0.1516198257;0.8483801743
0;8566.0900277;159661;122149.46859;DebtCon;ProfExe;7;;1;210.11522091;4;26;43.768191776;0.1061499579;0.8938500421
0;4815.6944593;107653;129752;HomeImp;ProfExe;8;0;0;181.0272753;2;32;29.466721027;0.0453979111;0.9546020889
0;12700;11122.54977;39934.357997;HomeImp;Other;4.4061288901;0;0;136.95694068;0;22;39.431663733;0.1212717142;0.8787282858
0;9823.1664942;36814.204269;114619;HomeImp;Office;2;0;0;142.2125619;0;22;35.949877053;0.089960972;0.910039028
1;12800;8129.1793036;28897.401639;HomeImp;Office;27;0;0;169.72388834;1;14;41.232162564;0.1135374023;0.8864625977
0;1550.0101633;117391;210072;HomeImp;ProfExe;0.3803206717;0;0;136.6209694;1;14;27.124889306;0.0598484213;0.9401515787
1;3669.0925317;25278.698968;62906;DebtCon;Mgr;3;0;0;175.51987453;1;16;28.648185714;0.0537425308;0.9462574692
1;12800;49349;23660.765064;DebtCon;Other;1.7533520962;0;0;240.90805914;0;17;31.754053954;0.0461867072;0.9538132928
0;12800;9485.8689184;78392;HomeImp;Other;0;0;1;195.72332191;0;13;27.337441385;0.099750849;0.900249151
1;12800;40932;72172;DebtCon;Other;20;0;0;162.04401039;0;16;37.51836575;0.0901630934;0.9098369066
0;12800;100241;113073;DebtCon;Other;17;0;1;197.27367923;1;15;39.467588446;0.1509971393;0.8490028607
0;12366.182196;73624;103213;DebtCon;Other;10;0;0;201.65084421;0;20;19.557272829;0.0225969254;0.9774030746
0;10595.902007;;;;;;;;;;;25.132448542;0.1061499579;0.8938500421
0;12800;;;;;;;;;;;24.659670477;0.1061499579;0.8938500421
0;7207.0565019;179103.27221;82963.372556;HomeImp;ProfExe;11;0;0;225.20132562;0;22;31.12184071;0.0241533785;0.9758466215
1;7969.9835099;54151;83828;DebtCon;Other;13;0;0;132.16026989;0;16;23.477426284;0.0384564015;0.9615435985
1;426.3278844;81030;100333;DebtCon;Mgr;5.9319451349;0;1;80.148943035;4;29;42.319370392;0.2644247412;0.7355752588
0;2428.5191488;67867;66190.390649;DebtCon;Other;2.1751928731;;;159.80149338;;34;30.010909605;0.1061499579;0.8938500421
0;12800;48437;65311;DebtCon;Other;0;1;0;260.55523624;0;21;29.516289851;0.062733062;0.937266938
0;12800;34415.284307;68000;HomeImp;ProfExe;6;;;;;;;0.1061499579;0.8938500421
1;4737.2783445;111000;48906.066276;DebtCon;Sales;7;1;0;203.9;2;40;;0.1061499579;0.8938500421
0;12800;65121.584624;95007;DebtCon;Mgr;6;0;0;140.97202234;2;26;42.153616933;0.1261046854;0.8738953146
0;12800;58592;87002;DebtCon;Office;13;0;0;139.53084276;0;24;37.531077087;0.073249681;0.926750319
0;8048.6699559;11986;9795.2993692;HomeImp;Office;21.879209808;0;0;265.2270609;0;20;28.493861936;0.0302525291;0.9697474709
0;5406.6650118;46043;62531;DebtCon;Other;4;0;0;183.98210054;0;13;26.100802572;0.0432979227;0.9567020773
1;12800;42801;51123;HomeImp;Other;23;0;1;127.83966204;0;22;39.389594605;0.1614555325;0.8385444675
0;7414.0956794;67060;38733.24892;DebtCon;Office;9;;3;116.46675743;2;24;43.572307509;0.1061499579;0.8938500421
0;3829.214223;91040;114331;DebtCon;Other;0.9254777026;0;0;175.87735007;0;26;34.747185039;0.0657105433;0.9342894567
0;12800;71531;87256;HomeImp;Office;15.345053824;0;0;167.1637357;1;14;40.376137593;0.1019695367;0.8980304633
0;12800;75139;105289;HomeImp;ProfExe;8;0;0;151.85116589;0;35;31.210704737;0.0443129197;0.9556870803
0;8928.9116603;77318;50457.950402;DebtCon;Mgr;6;0;0;125.53480182;2;27;39.462663394;0.0922807721;0.9077192279
1;12800;85251;114023;DebtCon;ProfExe;0.6826121261;1;2;143.68279591;0;33;31.913272413;0.1874166075;0.8125833925
0;12800;79151;110583;DebtCon;Other;3.334601795;0;0;79.371384496;1;13;33.586691632;0.1018184721;0.8981815279
0;3230.9448257;19665.598235;39264;HomeImp;Other;1.0629872713;0;0;93.395002466;2;12;31.283061018;0.112189347;0.887810653
1;12800;81694;101680;DebtCon;Other;0;0;0;159.35410405;1;22;40.111578298;0.1138425554;0.8861574446
0;12800;57763.723754;90127;HomeImp;Office;23;0;0;163.98927891;1;14;39.424487787;0.0992472409;0.9007527591
0;1226.698586;69770;22854.90101;DebtCon;Other;0.1825137372;0;0;201.93333333;3;19;;0.1061499579;0.8938500421
1;12900;79306.774376;;DebtCon;Office;2.3072839018;0;1;205.93333333;0;19;;0.1061499579;0.8938500421
0;12900;16673.205689;27192.645264;;Other;31;0;0;244.99538458;0;18;21.415504297;0.1061499579;0.8938500421
0;10138.556477;64245;83823;DebtCon;Office;13;0;0;246.8377195;3;36;40.560130328;0.0833739837;0.9166260163
0;12900;37598.534184;53758;HomeImp;Other;4.8754647686;0;0;118.64637517;0;23;38.689440621;0.1101367164;0.8898632836
0;12900;49836.334364;13145.771232;DebtCon;Mgr;4.6371193927;;;116.77581763;;24;39.977051188;0.1061499579;0.8938500421
0;4593.8445267;105638;47477.396964;DebtCon;Other;17;0;2;208.30688217;2;16;39.677905811;0.2173206053;0.7826793947
0;12900;422.61822081;19797.877419;DebtCon;Other;0.2199683945;0;0;175.17044098;1;17;35.558171284;0.0989789269;0.9010210731
1;12900;29891;37385.415981;HomeImp;Other;2;0;0;29.058670234;3;11;31.458500529;0.1387424297;0.8612575703
1;5823.8549028;151991;179521;HomeImp;Office;6;0;0;186.8053299;0;55;34.19175206;0.0337159982;0.9662840018
0;12900;102905;117694;HomeImp;Office;0.4307567684;0;0;137.14247311;1;21;35.865466207;0.0773586592;0.9226413408
0;12350.839124;31777.810917;114285;HomeImp;Mgr;0.3113143259;0;0;236.05277279;0;24;28.663416808;0.0437564847;0.9562435153
0;6763.2254831;87270;97929;HomeImp;ProfExe;0;0;0;65.107496541;1;20;34.696365542;0.0918767727;0.9081232273
1;12900;90646;100744;HomeImp;Other;19;0;0;141.20846058;3;23;31.526379711;0.0771191754;0.9228808246
0;11246.981286;66126;14210.174812;DebtCon;Other;2;;;187.17919874;;34;29.995038406;0.1061499579;0.8938500421
0;12900;67038;110955;DebtCon;Office;9;0;0;147.19741366;0;12;37.085986081;0.0841423027;0.9158576973
0;12900;81619.183299;71909.701986;HomeImp;Other;20;0;0;117.85717268;3;24;28.537354092;0.0632220195;0.9367779805
1;9693.9773075;13253.11102;29502.503261;DebtCon;Other;7;0;0;77.133333333;5;18;;0.1061499579;0.8938500421
0;12900;14986.184113;100782;HomeImp;ProfExe;1.0732915537;0;0;115.07618603;1;27;27.979706434;0.0659014626;0.9340985374
0;3383.5494352;31498;42695;HomeImp;Mgr;14;0;0;55.021588949;0;9;31.992753482;0.0794350541;0.9205649459
0;12900;149297;135934.60933;HomeImp;Office;4;0;0;205.8739212;0;56;34.975734174;0.0297303036;0.9702696964
1;12900;117900;143433;DebtCon;Mgr;5.294469712;0;0;227.93289343;0;35;47.619763526;0.0947868624;0.9052131376
0;8678.6175918;55673;64582;DebtCon;Other;4;0;0;163.41663166;0;14;26.987437342;0.0457492196;0.9542507804
0;12900;50237.936909;122178;DebtCon;Office;10;0;0;223.45485481;0;12;41.429958874;0.1026275429;0.8973724571
0;11815.353325;50636;34494.423459;DebtCon;Other;0;1;0;187.82532332;1;13;28.813470941;0.0807443069;0.9192556931
1;12900;33289.24219;62740;DebtCon;Other;2;0;0;167.51551603;0;13;37.357581403;0.1013580762;0.8986419238
0;8997.3571115;47077.010165;110007;HomeImp;ProfExe;10;0;2;169.19198431;0;28;32.820037269;0.1583339753;0.8416660247
0;10678.337892;19688;77998;DebtCon;ProfExe;20;0;2;407.26116688;0;12;22.839078993;0.0515374821;0.9484625179
0;12900;25075.39161;67965.011488;HomeImp;Office;25;0;0;177.0806266;2;13;40.225695665;0.123592938;0.876407062
0;12900;45215;15653.884192;DebtCon;Other;4;0;0;170.76451694;0;14;39.248014917;0.0927740564;0.9072259436
0;297.41030806;13938.029418;66601.269154;HomeImp;Other;29;1;3;179.09616602;1;23;36.394795447;0.4601398104;0.5398601896
0;12900;56798;71364;DebtCon;Other;1;0;0;225.58576305;0;9;33.021284072;0.0638719518;0.9361280482
1;1112.4323512;17635.056517;38855.282991;HomeImp;Other;20.752371353;0;2;178.08725678;0;23;34.802428777;0.1901389143;0.8098610857
0;9600.9032639;18106;20258.121964;DebtCon;Mgr;8;0;0;134.38410886;0;10;20.515961862;0.0282662176;0.9717337824
1;12057.481024;64499;16015.678057;HomeImp;Other;1;0;0;109.4;0;19;;0.1061499579;0.8938500421
0;13000;8657.3044601;12958.221826;HomeImp;Other;6;2;0;355.13122911;1;21;15.823615554;0.0351671112;0.9648328888
0;4598.4829751;27787;42459.75868;DebtCon;Other;8;;1;166.7262772;7;28;38.35512561;0.1061499579;0.8938500421
0;13000;25491.681626;102295;HomeImp;ProfExe;5;0;0;107.42060929;0;26;24.720831083;0.0450190669;0.9549809331
0;13000;;632.26951979;HomeImp;;28;0;0;203.90285502;0;4;25.740930695;0.1061499579;0.8938500421
0;7310.5801476;31531.184067;76588.82281;DebtCon;Other;3.8621165929;0;0;172.8544902;2;17;35.390861311;0.1114988601;0.8885011399
0;13000;80587;110064;DebtCon;Other;3.3053215869;0;0;85.009196731;1;13;33.990039745;0.102275311;0.897724689
0;11323.687007;72931;96803;DebtCon;Other;6;0;0;208.67289177;2;18;41.052235012;0.125445452;0.874554548
1;7089.7673914;29461;21935.6127;HomeImp;ProfExe;11;0;0;171.59766853;1;8;38.917999879;0.1056298858;0.8943701142
0;13000;77755.692569;88035.250393;HomeImp;ProfExe;6;0;0;107.95131167;0;26;24.870993882;0.0338253852;0.9661746148
0;12943.192685;14140.261287;72430;DebtCon;ProfExe;19;0;0;192.36447464;0;15;23.617104865;0.0322756143;0.9677243857
0;11185.39868;39386;53149;DebtCon;Other;4;0;0;110.4779566;1;16;38.521759005;0.1279050295;0.8720949705
1;13000;67395;94355;DebtCon;Office;8;0;0;214.48449255;3;28;40.970466815;0.105064977;0.894935023
0;13000;53951;70095;HomeImp;Other;28;0;3;212.38692445;1;24;36.72874424;0.2901843058;0.7098156942
0;9010.603202;;72175;HomeImp;Other;;0;0;367.94002493;0;6;36.561139738;0.1061499579;0.8938500421
0;13000;26944.280637;42682;DebtCon;Other;6.8489731764;;0;143.10806066;6;28;37.29840496;0.1061499579;0.8938500421
1;12697.171602;25992.74423;112123;DebtCon;ProfExe;14;0;0;181.89180444;1;18;36.225571567;0.0928826169;0.9071173831
0;13000;54272.387277;116994;HomeImp;ProfExe;13;0;2;188.8241991;0;28;32.619501636;0.1443063202;0.8556936798
0;13000;6486.1599728;48587;HomeImp;Office;8.7573200705;0;0;264.9921562;0;20;30.622635559;0.0430627025;0.9569372975
1;4571.9612174;125969;127973.64628;DebtCon;Other;4;0;0;110.19319627;2;30;48.977731698;0.1987330443;0.8012669557
1;2873.9539985;38254.163055;25732.21294;DebtCon;Other;15;0;3;142.16666667;0;37;;0.1061499579;0.8938500421
1;13000;18286.066855;65000;HomeImp;Other;1.5661334542;0;1;148.5;2;24;;0.1061499579;0.8938500421
1;11442.721168;38200;64764;HomeImp;ProfExe;4;0;0;211.06666667;3;18;;0.1061499579;0.8938500421
0;5984.9301423;6793;47700;DebtCon;ProfExe;3.1453831713;0;0;304.36666667;0;16;;0.1061499579;0.8938500421
0;3765.2236115;59000;6939.2343685;HomeImp;Other;;0;0;292.1;0;20;;0.1061499579;0.8938500421
0;13000;61612;37054.072346;HomeImp;ProfExe;0.5327536131;0;0;262.73333333;1;12;;0.1061499579;0.8938500421
1;13000;;25425;DebtCon;Other;13;;;90.933333333;2;9;;0.1061499579;0.8938500421
0;6253.6136458;20200;37245;DebtCon;ProfExe;16.728340682;0;1;199.9;2;16;;0.1061499579;0.8938500421
1;13000;7200;24869;HomeImp;Other;0.7;9;1;193.8;0;9;;0.1061499579;0.8938500421
1;13000;41193;58000;DebtCon;Other;18;3;2;66.933333333;4;7;;0.1061499579;0.8938500421
1;13000;33830.187286;;DebtCon;Other;4.2113080999;1;0;132.86666667;0;14;;0.1061499579;0.8938500421
0;13000;43744;45121.004276;DebtCon;Self;8.0774279954;0;1;21.266666667;1;15;;0.1061499579;0.8938500421
1;2383.0246224;12437.098811;120000;DebtCon;ProfExe;0.0610485088;0;0;132.86666667;0;21;;0.1061499579;0.8938500421
1;13000;137618;159000;DebtCon;ProfExe;9;2;6;106.53333333;6;37;;0.1061499579;0.8938500421
1;13000;7972.1125066;30743.953907;HomeImp;Self;1;0;0;;3;12;;0.1061499579;0.8938500421
1;6392.6256324;169965.41652;185608.4587;DebtCon;Mgr;2.6641263201;0;2;195.83333333;1;50;;0.1061499579;0.8938500421
1;13000;60000;86400;DebtCon;Other;12;0;2;149.16666667;0;28;;0.1061499579;0.8938500421
1;13000;62641.322133;88099.882592;;Mgr;6;2;2;138.33333333;3;65;;0.1061499579;0.8938500421
0;13000;56511.971658;108966.41059;HomeImp;ProfExe;20;0;0;19.333333333;7;5;;0.1061499579;0.8938500421
0;5233.8898397;2972.9266687;25181.873975;HomeImp;Other;8.4241760189;0;0;92.99959341;2;11;29.112936155;0.0978589682;0.9021410318
0;13000;110094;145807;DebtCon;ProfExe;2;0;0;285.27593467;0;45;35.045471057;0.0340305969;0.9659694031
0;13000;35607.860081;85528;DebtCon;Office;4;2;3;185.64499392;2;30;39.41871848;0.5886219575;0.4113780425
0;13000;61865;29528.228883;DebtCon;ProfExe;0;0;0;172.69668464;2;34;42.565582285;0.0991172078;0.9008827922
0;939.511131;;25552;HomeImp;;28;0;0;198.0728056;0;5;25.507820486;0.1061499579;0.8938500421
0;13000;77355;34578.668755;;;;;;;;;;0.1061499579;0.8938500421
0;13000;25716.383566;57713;DebtCon;Other;0;1;0;184.99032439;1;12;28.602076071;0.0964461035;0.9035538965
0;13000;110097;210595;HomeImp;ProfExe;3;0;0;122.63869991;0;15;29.327513673;0.0626307753;0.9373692247
0;10186.885575;60719;73677;;Other;8.6936550442;0;0;256.7103553;0;26;27.310106973;0.1061499579;0.8938500421
0;10270.671452;80277;28879.053938;DebtCon;Other;3;0;0;67.111665924;2;14;37.297772993;0.1188366255;0.8811633745
1;13000;12847.808694;24171.464607;DebtCon;Mgr;;;;;;;35.809612733;0.1061499579;0.8938500421
0;5342.5069428;48153;36788.855999;DebtCon;Other;4.5264571381;0;0;242.6505336;0;18;30.893118223;0.0447656213;0.9552343787
0;13100;70878;53458.347938;DebtCon;ProfExe;7.8368218093;0;0;174.88174385;0;11;39.784408257;0.082491701;0.917508299
0;13100;9190.4599828;98616;HomeImp;ProfExe;6;0;0;101.36228964;1;26;27.021480654;0.064180635;0.935819365
0;13100;59608;54267.292799;HomeImp;Other;30;1;2;195.53871125;1;24;36.611072985;0.259772286;0.740227714
0;4042.3827631;58428.597697;75149;DebtCon;Office;6.5871939448;0;0;240.41029194;3;37;40.735604411;0.0891697473;0.9108302527
1;13100;;;HomeImp;ProfExe;0.75;;;;;;;0.1061499579;0.8938500421
