LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC
6909.124966,33526.94338,51075.20443,HomeImp,Other,7.701594201,0,0,114.2359516,0,23,38.68267604
1631.33657,39553.9821,94236,DebtCon,Other,11,0,0,164.7623042,5,21,39.52570494
12600,4532.08879,1470.354073,DebtCon,Mgr,3,0,0,190.1599072,1,17,29.26631718
138.1797903,198839.2121,131870.5168,HomeImp,ProfExe,10,0,0,242.9128934,0,22,29.80162732
11920.21076,78268.74179,91004,DebtCon,Mgr,10.31575769,0,0,227.5073902,10,23,34.46430215
1706.698484,41518.6051,176467,HomeImp,Office,7,0,0,191.9044636,1,55,33.90232001
9437.362252,29471,45885.57929,HomeImp,Other,9,0,0,79.90287141,0,4,36.0206079
12700,29560.72368,83604,DebtCon,Office,1.929941647,2,3,189.9194249,3,29,37.36856046
12700,,41396,HomeImp,Other,0,0,0,302.8700505,1,8,27.98946659
7821.133166,79383,35078.0771,DebtCon,Other,4.055723839,0,0,78.29927353,2,14,33.5811165
12700,30428,33873.93061,DebtCon,ProfExe,1.243773685,0,0,164.4900213,0,36,38.8741586
10398.7513,73895.23918,124116,DebtCon,,1.427667555,0,0,137.4386924,0,25,31.60310093
3282.835278,46197.91993,17109.98322,DebtCon,Office,5.518449772,0,0,105.050415,0,23,36.70044554
12700,26472.93156,58714,,Other,29,0,0,230.8801537,0,19,20.6379176
12700,8834.56352,38577,HomeImp,Mgr,1.113817812,0,0,72.32957204,0,9,31.60566546
12700,76619.88258,17172.81654,HomeImp,ProfExe,7,0,1,148.2880996,0,34,33.46369747
12700,5835.785692,6547.796071,HomeImp,Office,0,0,1,340.7953444,0,15,40.16882702
12261.32224,6880.67356,73541,DebtCon,ProfExe,1,0,0,157.8924467,2,35,41.65169171
269.077295,20447.41122,55195.90321,DebtCon,ProfExe,9,2,0,214.9964598,1,29,29.30607111
12700,105293,111359.1978,,Office,10.10884997,0,0,250.0188805,0,16,35.28716643
5557.865011,13768.22832,93741,DebtCon,Other,0,0,0,38.33492385,1,3,42.10934773
4192.583952,72164,104220,DebtCon,Office,10,0,0,165.4307821,0,13,37.53996336
176.7425769,15072.81617,39875.60093,DebtCon,Other,0,1,0,192.4791522,2,13,26.54684008
12700,9038,65969,HomeImp,Other,7,1,1,346.5801028,0,22,13.34721268
1425.174207,17974.10757,77354.10076,DebtCon,Other,0,0,0,129.1526151,3,11,37.83827353
12700,21836.54444,82567,HomeImp,Other,3,0,1,185.3250354,0,13,27.39038041
12700,58606,22558.73831,DebtCon,Other,1,0,0,125.3258854,3,11,35.99961072
12578.02794,103955.4554,140407.053,DebtCon,ProfExe,5.498822274,,1,210.1152209,4,26,43.76819178
10624.1213,56044.10535,129752,HomeImp,ProfExe,7.095383457,0,0,181.0272753,2,32,29.46672103
12700,22302.51385,32837.0853,HomeImp,Other,23,0,0,136.9569407,0,22,39.43166373
5849.162802,71901.45826,114619,HomeImp,Office,2,0,0,142.2125619,0,22,35.94987705
12800,66293,25246.40759,HomeImp,Office,27,0,0,169.7238883,1,14,41.23216256
3075.052728,116833.2966,15919.32906,HomeImp,ProfExe,0.643883395,0,0,136.6209694,1,14,27.12488931
12800,18879.94753,42222.71931,DebtCon,Mgr,1.906781646,0,0,175.5198745,1,16,28.64818571
9669.023119,5365.953281,70078,DebtCon,Other,9,0,0,240.9080591,0,17,31.75405395
9344.44875,24216.90476,78392,HomeImp,Other,0,0,1,195.7233219,0,13,27.33744139
12800,19942.43882,72172,DebtCon,Other,20,0,0,162.0440104,0,16,37.51836575
12800,100241,111607.8932,DebtCon,Other,3.538977888,0,1,197.2736792,1,15,39.46758845
9600.567816,73624,1314.853036,DebtCon,Other,0.675771698,0,0,201.6508442,0,20,19.55727283
12126.20468,,,,,,,,,,,25.13244854
12800,,,,,,,,,,,24.65967048
2679.734577,206527,199982.3754,HomeImp,ProfExe,1.124872213,0,0,225.2013256,0,22,31.12184071
9005.471061,35144.88409,420.6455102,DebtCon,Other,5.441986992,0,0,132.1602699,0,16,23.47742628
6101.075521,78449.18817,100333,DebtCon,Mgr,11,0,1,80.14894304,4,29,42.31937039
5186.079272,4002.082522,78660,DebtCon,Other,3,,,159.8014934,,34,30.01090961
6178.225556,48437,42112.32488,DebtCon,Other,0,1,0,260.5552362,0,21,29.51628985
12800,21280.90486,53585.64107,HomeImp,ProfExe,6,,,,,,
12800,111000,28745.77194,DebtCon,Sales,7,1,0,203.9,2,40,
12800,76783,95007,DebtCon,Mgr,4.977065658,0,0,140.9720223,2,26,42.15361693
8795.211093,12081.72707,27127.51906,DebtCon,Office,6.913780932,0,0,139.5308428,0,24,37.53107709
12800,11986,48309,HomeImp,Office,1.383882774,0,0,265.2270609,0,20,28.49386194
12800,46043,62531,DebtCon,Other,4,0,0,183.9821005,0,13,26.10080257
1228.521485,10440.61204,51123,HomeImp,Other,23,0,1,127.839662,0,22,39.38959461
913.4410088,36276.80759,74026.97356,DebtCon,Office,6.664109413,,3,116.4667574,2,24,43.57230751
926.0982041,16465.81111,44567.60273,DebtCon,Other,5.095065563,0,0,175.8773501,0,26,34.74718504
12800,71531,87256,HomeImp,Office,26,0,0,167.1637357,1,14,40.37613759
7348.136226,15038.31442,105289,HomeImp,ProfExe,8,0,0,151.8511659,0,35,31.21070474
11422.95007,77318,27019.85922,DebtCon,Mgr,6,0,0,125.5348018,2,27,39.46266339
12800,85251,23624.61589,DebtCon,ProfExe,1,1,2,143.6827959,0,33,31.91327241
12800,12467.00703,110583,DebtCon,Other,4,0,0,79.3713845,1,13,33.58669163
9344.392316,29100,39264,HomeImp,Other,2.158975711,0,0,93.39500247,2,12,31.28306102
12800,15062.0487,52852.32211,DebtCon,Other,0,0,0,159.3541041,1,22,40.1115783
12800,22930.07691,26447.47172,HomeImp,Office,23,0,0,163.9892789,1,14,39.42448779
12900,47424.38161,87000,DebtCon,Other,6,0,0,201.9333333,3,19,
12900,94000,,DebtCon,Office,6.024678729,0,1,205.9333333,0,19,
12900,34655,57787,,Other,17.84378906,0,0,244.9953846,0,18,21.4155043
6889.816601,64245,10360.50364,DebtCon,Office,0.274782181,0,0,246.8377195,3,36,40.56013033
10059.93784,37216.04027,4721.328235,HomeImp,Other,8.335372589,0,0,118.6463752,0,23,38.68944062
12900,58566,40847.92887,DebtCon,Mgr,5,,,116.7758176,,24,39.97705119
12900,98021.37417,112608,DebtCon,Other,17,0,2,208.3068822,2,16,39.67790581
12900,59191,38539.73884,DebtCon,Other,2,0,0,175.170441,1,17,35.55817128
12900,29891,75291.9937,HomeImp,Other,2,0,0,29.05867023,3,11,31.45850053
12900,151991,179521,HomeImp,Office,6,0,0,186.8053299,0,55,34.19175206
12900,12082.01658,104064.1504,HomeImp,Office,0.203857442,0,0,137.1424731,1,21,35.86546621
10680.00536,92734,12171.45418,HomeImp,Mgr,5.397310986,0,0,236.0527728,0,24,28.66341681
12900,76184.38956,97929,HomeImp,ProfExe,0,0,0,65.10749654,1,20,34.69636554
12900,90646,93942.05841,HomeImp,Other,19,0,0,141.2084606,3,23,31.52637971
12900,52905.68823,84472,DebtCon,Other,1.337745589,,,187.1791987,,34,29.99503841
12900,67038,23332.81896,DebtCon,Office,1.202041367,0,0,147.1974137,0,12,37.08598608
7500.279843,18453.10835,90860.20809,HomeImp,Other,1.181691411,0,0,117.8571727,3,24,28.53735409
43.29892893,46266,24236.59887,DebtCon,Other,0.61995823,0,0,77.13333333,5,18,
12900,36260.26602,67333.18938,HomeImp,ProfExe,5,0,0,115.076186,1,27,27.97970643
2072.174058,31498,32310.64255,HomeImp,Mgr,9.8979309,0,0,55.02158895,0,9,31.99275348
6497.151199,43879.83555,177044,HomeImp,Office,1.325336351,0,0,205.8739212,0,56,34.97573417
9223.277802,82128.32743,69073.02808,DebtCon,Mgr,6,0,0,227.9328934,0,35,47.61976353
1718.1657,55673,39375.97796,DebtCon,Other,0.346129177,0,0,163.4166317,0,14,26.98743734
2356.284253,88304,122178,DebtCon,Office,10,0,0,223.4548548,0,12,41.42995887
11901.88132,50636,57838,DebtCon,Other,0,1,0,187.8253233,1,13,28.81347094
12900,52353,62740,DebtCon,Other,2,0,0,167.515516,0,13,37.3575814
12900,70879.06153,72588.16959,HomeImp,ProfExe,4.909863209,0,2,169.1919843,0,28,32.82003727
12900,19688,47996.0884,DebtCon,ProfExe,1.283836701,0,2,407.2611669,0,12,22.83907899
10751.90709,70167,47346.71963,HomeImp,Office,0.506941031,0,0,177.0806266,2,13,40.22569567
5805.117533,20812.33439,26794.65991,DebtCon,Other,3.340934584,0,0,170.7645169,0,14,39.24801492
11770.5751,56957,5272.141012,HomeImp,Other,15.17720521,1,3,179.096166,1,23,36.39479545
12900,3389.097193,15138.56967,DebtCon,Other,1,0,0,225.5857631,0,9,33.02128407
12900,61031,71550,HomeImp,Other,28,0,2,178.0872568,0,23,34.80242878
12900,15155.2514,37881,DebtCon,Mgr,8,0,0,134.3841089,0,10,20.51596186
13000,20486.67474,45441.17164,HomeImp,Other,1,0,0,109.4,0,19,
13000,11087.62499,16440.87857,HomeImp,Other,6,2,0,355.1312291,1,21,15.82361555
9996.995154,15540.41622,32383.95875,DebtCon,Other,8,,1,166.7262772,7,28,38.35512561
13000,81972,51107.9202,HomeImp,ProfExe,1.505605658,0,0,107.4206093,0,26,24.72083108
5944.249476,,28981,HomeImp,,17.32434894,0,0,203.902855,0,4,25.7409307
13000,61509,77065,DebtCon,Other,2.389214232,0,0,172.8544902,2,17,35.39086131
1621.055507,63630.39937,87730.99365,DebtCon,Other,6,0,0,85.00919673,1,13,33.99003975
5178.302137,72931,21143.60956,DebtCon,Other,6,0,0,208.6728918,2,18,41.05223501
8568.6967,12679.41349,7229.733155,HomeImp,ProfExe,11,0,0,171.5976685,1,8,38.91799988
13000,78766,13546.12034,HomeImp,ProfExe,2.01812173,0,0,107.9513117,0,26,24.87099388
8395.922672,49268,44878.5643,DebtCon,ProfExe,18.44540439,0,0,192.3644746,0,15,23.61710487
13000,39386,32790.18992,DebtCon,Other,4,0,0,110.4779566,1,16,38.52175901
13000,55364.04231,52203.81913,DebtCon,Office,7.103921998,0,0,214.4844926,3,28,40.97046682
13000,26119.05122,70095,HomeImp,Other,28,0,3,212.3869245,1,24,36.72874424
13000,,72175,HomeImp,Other,,0,0,367.9400249,0,6,36.56113974
13000,29196,29887.66946,DebtCon,Other,9,,0,143.1080607,6,28,37.29840496
13000,96172,58147.34261,DebtCon,ProfExe,6.223110827,0,0,181.8918044,1,18,36.22557157
8477.554734,88614,116994,HomeImp,ProfExe,13,0,2,188.8241991,0,28,32.61950164
13000,16913,48587,HomeImp,Office,23,0,0,264.9921562,0,20,30.62263556
13000,19652.62989,144076,DebtCon,Other,1.762388903,0,0,110.1931963,2,30,48.9777317
7213.455122,70000,90704,DebtCon,Other,2.07976546,0,3,142.1666667,0,37,
5120.167438,34000,43249.26496,HomeImp,Other,4.5,0,1,148.5,2,24,
5073.782673,33046.33644,64764,HomeImp,ProfExe,4,0,0,211.0666667,3,18,
13000,280.0725154,47700,DebtCon,ProfExe,4,0,0,304.3666667,0,16,
8203.478759,11796.57208,17718.95078,HomeImp,Other,,0,0,292.1,0,20,
5806.292026,61612,62376.47563,HomeImp,ProfExe,8,0,0,262.7333333,1,12,
13000,,12903.20486,DebtCon,Other,13,,,90.93333333,2,9,
13000,3894.873738,11175.63284,DebtCon,ProfExe,9.090627836,0,1,199.9,2,16,
5283.919881,6137.995018,14055.64928,HomeImp,Other,0.027022493,9,1,193.8,0,9,
1089.368875,3922.230963,41603.40681,DebtCon,Other,10.18709921,3,2,66.93333333,4,7,
13000,36223,,DebtCon,Other,5.170843649,1,0,132.8666667,0,14,
13000,27049.31044,19788.9349,DebtCon,Self,20.03654106,0,1,21.26666667,1,15,
1339.748481,94941,71686.85102,DebtCon,ProfExe,0.1,0,0,132.8666667,0,21,
5341.128858,126865.1442,59917.36775,DebtCon,ProfExe,3.300759578,2,6,106.5333333,6,37,
1258.505454,15374.26477,41995.45553,HomeImp,Self,0.357142071,0,0,,3,12,
2184.814326,177000,159875.4844,DebtCon,Mgr,3,0,2,195.8333333,1,50,
13000,50429.7739,8138.104645,DebtCon,Other,2.423209493,0,2,149.1666667,0,28,
13000,25442.3663,137813,,Mgr,6,2,2,138.3333333,3,65,
13000,152029,99817.20364,HomeImp,ProfExe,3.643303897,0,0,19.33333333,7,5,
13000,26863,6014.527281,HomeImp,Other,5.141851592,0,0,92.99959341,2,11,29.11293616
13000,16120.03835,145807,DebtCon,ProfExe,2,0,0,285.2759347,0,45,35.04547106
13000,66014,83482.47105,DebtCon,Office,0.885790339,2,3,185.6449939,2,30,39.41871848
8717.136776,41101.65392,4804.369772,DebtCon,ProfExe,0,0,0,172.6966846,2,34,42.56558229
13000,,25552,HomeImp,,28,0,0,198.0728056,0,5,25.50782049
13000,47540.12463,114400,,,,,,,,,
13000,22027.6002,48374.8628,DebtCon,Other,0,1,0,184.9903244,1,12,28.60207607
13000,46348.63697,19081.93849,HomeImp,ProfExe,1.541826983,0,0,122.6386999,0,15,29.32751367
13000,43658.51999,5258.802633,,Other,11,0,0,256.7103553,0,26,27.31010697
4282.721291,51023.76543,106799,DebtCon,Other,0.711648162,0,0,67.11166592,2,14,37.29777299
2992.9738,40996,58938,DebtCon,Mgr,,,,,,,35.80961273
9917.745887,8949.977614,46720.53912,DebtCon,Other,11,0,0,242.6505336,0,18,30.89311822
8996.617688,56710.64143,86743,DebtCon,ProfExe,10,0,0,174.8817439,0,11,39.78440826
5946.57099,49367.13863,23476.10859,HomeImp,ProfExe,6,0,0,101.3622896,1,26,27.02148065
13100,4940.571273,10805.77646,HomeImp,Other,30,1,2,195.5387113,1,24,36.61107299
13100,69259,8663.938265,DebtCon,Office,2.608212441,0,0,240.4102919,3,37,40.73560441
12585.31291,,,HomeImp,ProfExe,0.4579109,,,,,,
13100,36396.80759,81598,DebtCon,Sales,0.91465151,0,0,130.6484684,0,34,26.50010508
4057.786101,,47568,HomeImp,Other,0,0,0,319.5959373,0,8,25.83678517
13100,13139.32352,7589.182368,HomeImp,Office,1.564357039,2,0,93.3,1,3,
8475.971112,43108.73015,37215.96283,HomeImp,Other,21,0,0,135.8630384,4,24,29.21582663
13100,34788.26634,34926.59305,DebtCon,Other,0.612068845,0,0,232.9947127,3,26,29.66798564
13100,,58396.55233,,,0,0,0,,0,0,3.657370718
6809.715828,50552,41419.71062,DebtCon,Other,3.355313832,0,0,178.6123626,0,13,38.76331381
13100,73987,68714.67627,DebtCon,Office,1.403604354,0,0,149.4525291,1,13,37.00852693
13100,57679.30422,73480,,Other,13,0,0,258.9371542,0,26,28.73085117
11663.47792,46508.85124,46860.92284,DebtCon,Other,2.986202057,0,0,162.9937439,0,26,34.17834568
11005.4069,31223.28913,66832.58407,HomeImp,Other,17.33481478,1,2,182.1817822,0,24,34.78513256
13100,24383.34432,7364.37787,DebtCon,Other,2.075522292,1,0,92.4,0,9,
9221.013302,40724.00342,55528.40321,HomeImp,Other,1.814520442,1,2,184.8800106,1,23,37.34734877
993.88237,27400.67196,20447.77429,DebtCon,Other,,0,0,71.46170475,0,15,41.60981324
13200,88573.01966,183646,HomeImp,Office,4.456468639,0,0,196.2413709,1,55,35.60287536
723.1174018,,28825.53175,,,0,1,0,,0,1,1.565931047
10716.55262,42024.13695,6031.586354,DebtCon,Other,2.138473407,0,0,240.8560165,2,25,29.06412827
6210.26024,11531.69678,79252,DebtCon,Office,13,0,0,248.7881304,3,37,41.90560462
12812.8686,24952.12088,91722,HomeImp,Office,24,1,0,183.5237293,1,14,39.75217179
13200,58549,81381,DebtCon,Office,13,0,0,94.68710666,0,24,38.41275614
1600.106405,15346,7686.632914,DebtCon,Office,7,0,1,89.65253609,0,16,18.10528202
4295.78967,65372,38841.93156,DebtCon,Other,4,,1,102.6208363,3,29,38.93416913
13200,65997,4604.710853,DebtCon,Other,2,0,0,113.2333333,2,25,
6983.414819,31292.40128,80834.85987,HomeImp,Mgr,0.674134964,0,3,156.5454512,0,25,42.73666557
13200,22270,38437,DebtCon,Office,2.246307331,0,1,107.7733867,0,17,20.64319968
13200,47341.63941,112904,DebtCon,Other,5,0,0,68.54904501,2,14,34.53524372
13200,81654,114333,DebtCon,Other,0.684726767,0,0,97.96296166,1,13,33.74336765
13200,50056.7493,7330.413955,DebtCon,Other,0,0,0,240.6435766,3,25,29.26799242
13200,28428,34477,DebtCon,Other,0,,,,,,39.37026271
11748.15951,8145.937844,4322.260675,HomeImp,Other,,0,0,294.7820846,0,19,29.95255446
13200,117985,138969,DebtCon,ProfExe,14.97905056,,1,178.0647524,0,33,29.95423093
13300,58000,75000,DebtCon,Mgr,6.6,0,1,226.2,1,33,
13300,96201,124892,HomeImp,Mgr,3,0,3,178.0344633,0,26,40.10275183
4434.569612,69433.71801,3219.546758,DebtCon,ProfExe,10,2,0,180.0294503,1,30,27.04500676
13300,80059,47892.96398,,,,,,,,,34.5618314
3839.516751,61414,30996.04502,,Other,12,0,0,260.0716499,0,27,27.28688203
6220.213216,81944,72437.95901,DebtCon,Other,5,0,0,81.10679915,1,13,33.86964175
9750.422069,25532.52141,85454,DebtCon,ProfExe,16,0,2,335.9893152,1,14,30.37586285
43.68526803,35898.97091,30397.21178,DebtCon,Sales,1,0,,182.0643734,1,20,40.20667111
6278.349832,27166.75261,47718.35313,DebtCon,Other,2.253260029,,,157.9169897,,34,29.79823118
13300,,72583,,,0.172300199,0,0,,0,0,3.72042142
10234.41823,35000,3020.488633,HomeImp,Other,6.202664028,0,0,91.92352891,0,4,35.24312086
5490.842295,5952.018932,38052.1854,DebtCon,ProfExe,2.573578242,0,0,322.004542,0,16,15.91676921
195.0834206,29286.55171,69907,DebtCon,ProfExe,0.251737318,0,0,154.4848138,2,35,41.11915349
13300,45860,63500,HomeImp,ProfExe,7,0,0,127.7666667,4,9,
13300,130838.2535,182014,DebtCon,ProfExe,7,,0,198.39162,3,25,41.98711554
4444.405153,42042.42086,52430.38494,HomeImp,ProfExe,0.371330344,0,0,208.9206936,3,17,37.05572455
13300,38232,52424.69771,DebtCon,Mgr,,,,,,,36.02710417
13300,66872.77839,103760,HomeImp,ProfExe,5.780184883,0,0,118.918494,0,27,24.76962193
9309.635426,86360,116111,HomeImp,Mgr,4.522249049,0,0,232.2921386,0,24,32.01270136
7212.474323,62424.04551,54999.92836,HomeImp,ProfExe,0.834204237,0,1,175.1914887,0,27,34.23139353
13300,,27136,HomeImp,,22.43872868,0,0,210.9969755,1,4,23.80714773
4115.776502,74609,115056,DebtCon,Other,6,0,0,77.4451063,2,14,36.86921264
13300,17781.72026,79957,DebtCon,Other,2,,,175.962695,,34,31.56344122
13300,7291.974559,78138,DebtCon,Other,2.021033387,0,0,178.1121065,1,16,33.79509124
12327.10875,45434.09333,92224,DebtCon,Other,4.05233925,0,0,159.2070876,4,22,38.94860467
2972.328261,55505,44958.70421,DebtCon,Other,0,0,0,222.9130724,0,10,32.96863267
9209.218014,50039,35993.10902,DebtCon,Other,2.37592613,0,0,176.8461955,0,13,27.86558873
11289.26745,25698,28047.68842,HomeImp,Self,15,0,0,147.9109824,1,10,30.96207665
13300,21093.00202,56394,DebtCon,Other,,0,0,74.43599333,0,14,41.0603207
13300,49491,55805.38232,DebtCon,ProfExe,16,0,0,195.8776327,0,15,24.87750841
13400,53699,9965.673001,DebtCon,Other,3,0,0,169.8524493,0,14,25.10971349
840.2377458,100906.6841,36164.74256,DebtCon,Other,0.368243562,1,0,110.7417416,2,29,48.34023474
3275.025916,139771.7568,180313,DebtCon,ProfExe,3.326717116,,1,210.7182561,4,25,40.2473728
13400,53294,69042,DebtCon,Other,0,0,0,214.3620435,0,9,36.30954976
13400,37022.78991,102409,HomeImp,Other,11.99189041,0,0,145.7565967,4,24,31.33641826
11105.93987,53846.75393,121216,DebtCon,,2.736849328,0,0,124.5640179,1,25,34.95327869
4894.447878,58307,49701.64311,DebtCon,Other,9,0,2,82.70830934,2,32,36.94779822
7153.136575,8098.03703,65524,HomeImp,Other,9,1,0,345.5431065,1,21,15.76191917
13370.34649,98701,70684.97055,HomeImp,ProfExe,7.956827841,0,0,179.127926,2,32,29.54928351
13400,111000,92650.70533,DebtCon,ProfExe,4.382953151,0,0,165.3333333,2,26,
13400,50466.11346,84973,DebtCon,Office,4.023162776,1,3,179.9770702,3,30,37.42893752
3326.25313,3061.413842,62002.05561,DebtCon,Other,0,0,0,261.1896369,0,21,28.95306771
6450.054817,94102,114147,HomeImp,Office,2,0,0,137.707783,0,21,36.80162473
5145.666508,15040.57275,47990,DebtCon,Other,7,,0,149.935294,6,29,38.92926589
693.4758659,65662,92050,DebtCon,Other,2,0,0,20.7592153,1,3,42.00939008
13400,47887.61149,97506,DebtCon,Other,2.514647899,3,0,71.44366499,1,21,24.47029999
13000.2085,5900,22684.24742,HomeImp,Other,2.979146574,2,2,234.0218164,3,16,19.089301
13400,3579.957768,81944,DebtCon,Other,0.940061995,0,0,125.3854461,3,9,36.22986386
2644.814524,65520.74196,76984.82709,,Office,15,0,0,268.1075925,0,16,36.1587181
3641.844477,69612,58968.0733,DebtCon,Other,1.771602949,,,165.0302675,,35,30.44483907
4296.176614,43563.65926,35853.42948,DebtCon,ProfExe,0,0,0,163.1318589,2,34,40.94386627
13400,62897.14006,57284.90279,HomeImp,Office,4,0,0,145.9623436,0,21,39.24466948
13400,,33664,DebtCon,Other,3.368586384,,,108.2170094,2,8,31.61392956
9515.092491,27344.14033,114033.997,HomeImp,ProfExe,13,0,1,180.9451064,1,27,33.90005642
13500,68262,14725.93389,HomeImp,Office,0.225634779,0,0,159.61702,1,14,40.75298037
13500,59941,69336,HomeImp,Other,20.13463955,1,2,182.6956696,1,24,35.51267298
13500,26273.33537,65272.81123,HomeImp,ProfExe,1.345722127,0,0,250.5613569,0,12,34.91379344
8313.738486,13088.77682,114815,DebtCon,Office,0.107109177,0,0,239.7437209,0,12,41.07711783
13500,63150,77787,,Other,10,0,0,258.6215011,0,27,29.33014205
13500,71698,62488.40675,DebtCon,Other,1.592763107,0,0,202.4658818,2,19,42.81473465
13500,56640.32223,53573.22536,HomeImp,Other,,0,0,300.5794229,0,19,28.1182969
3493.133564,12134.90433,67357,DebtCon,Mgr,,,,,,,38.31942585
13500,37232.94027,71509.5725,DebtCon,Other,2,0,0,263.9311707,0,21,29.96620202
3721.75955,1258.409298,27642.99273,DebtCon,Mgr,,,,,,,35.36413972
13500,47353.74187,46743.11445,DebtCon,Other,6.685661476,0,0,211.8769452,3,15,38.10420812
13500,5915.915082,50136.79061,HomeImp,ProfExe,4,0,1,98.41775325,0,33,39.2941028
13500,39554.01556,13390.97532,DebtCon,,2,0,0,130.77657,1,25,33.53988748
13500,57339.27899,97000,DebtCon,Other,8.236362988,1,0,145.2,0,23,
13500,70000,41848.48375,DebtCon,Sales,3.386413494,0,0,250.6333333,0,46,
11807.67085,47900,135500,DebtCon,Other,2,0,0,276.0666667,5,43,
13500,2436.950419,62800,DebtCon,ProfExe,6,0,0,153.1666667,2,12,
13500,65000,,DebtCon,ProfExe,6.584283256,0,2,105.5,4,34,
13500,80223,11538.54842,DebtCon,ProfExe,4,0,4,127.8,2,27,
3475.461901,31480.15094,109000,HomeImp,Mgr,2.152481636,0,1,238.4,3,57,
13500,20840.41525,24373.77778,DebtCon,Other,0,6,4,227.2666667,6,37,
13500,89184,116848,DebtCon,ProfExe,13,0,0,174.5064082,1,18,36.01089152
10823.22628,116123,33328.44305,DebtCon,ProfExe,3,0,0,290.3107749,0,46,34.69906743
13500,45025.7815,22935.33033,DebtCon,Sales,5,0,0,147.3553126,0,35,28.52255337
11707.53296,92989,100869.7933,DebtCon,Other,13,0,0,209.4605943,3,15,39.52184453
10942.12749,48832,144065,DebtCon,Other,1,0,0,268.5867999,4,43,42.69239671
11860.1003,61294.85553,13049.1538,DebtCon,ProfExe,4.527980699,,0,188.2609728,1,32,31.63052886
13500,87762.34886,53780.54628,HomeImp,Office,0,0,1,348.669492,0,16,39.55070302
8887.667794,28492.67866,138746,DebtCon,ProfExe,9.05846892,,1,183.2620095,0,33,31.48679667
8051.467898,94727,54786.52061,DebtCon,Other,11,0,0,209.1299457,3,15,37.71410706
12674.53452,48710.50026,80156,DebtCon,Other,2.671131442,0,0,238.62182,3,26,31.55270697
13600,64799,46041.88407,DebtCon,Office,14,0,0,115.3238836,0,24,36.85085748
952.4404452,18376.56828,212995,HomeImp,ProfExe,0.898820668,0,0,114.8430305,1,14,26.3251112
13600,,34346.30274,DebtCon,Other,5.610515521,,,101.7935233,1,8,32.66950311
13600,,71904,,,0,0,0,,0,0,3.265083387
13600,67168.3474,80237.43593,HomeImp,ProfExe,11,0,2,185.3385058,0,28,35.54980874
13600,37487.54635,104378,HomeImp,ProfExe,6,0,0,263.9610151,0,11,36.43846627
11372.06443,24800.62124,77654.03612,DebtCon,Sales,4.467668256,,2,146.7187425,1,17,33.74711583
13600,33028.42057,5910.166517,HomeImp,Other,12.40734488,1,2,194.2738338,1,23,37.13442194
